time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-1.00E-06,0.044,-1.00E-06,-0.00159992,-8.00E-07,-0.00399992,-8.00E-07,-0.00639992,-8.00E-07,0.0152001,-8.00E-07,0.0199999,-8.00E-07,0.0199999,0.008960012
-1.00E-06,0.052,-1.00E-06,0.00320008,-8.00E-07,-0.00639992,-8.00E-07,-0.00959992,-8.00E-07,0.00320008,-8.00E-07,0.00199986,-8.00E-07,0.0119999,0.00024
-9.99E-07,0.04,-9.99E-07,0.00160008,-7.99E-07,-0.00719992,-7.99E-07,-0.00399992,-7.99E-07,0.0152001,-7.99E-07,0.0179999,-7.99E-07,0.0279999,0.010000012
-9.99E-07,0.008,-9.99E-07,0.00240008,-7.99E-07,-0.00239992,-7.99E-07,-0.00319992,-7.99E-07,0.00800008,-7.99E-07,0.00999986,-7.99E-07,0.0239999,0.00728
-9.98E-07,-0.068,-9.98E-07,0.00400008,-7.98E-07,-0.00719992,-7.98E-07,-0.00239992,-7.98E-07,0.00720008,-7.98E-07,0.00599986,-7.98E-07,0.0239999,0.00552
-9.98E-07,-0.048,-9.98E-07,-0.000799922,-7.98E-07,0.00160008,-7.98E-07,0.00320008,-7.98E-07,0.0128001,-7.98E-07,0.0119999,-7.98E-07,0.0179999,0.009520012
-9.98E-07,-0.048,-9.98E-07,0.00400008,-7.98E-07,-0.00799992,-7.98E-07,-0.00319992,-7.98E-07,0.0136001,-7.98E-07,0.0179999,-7.98E-07,0.0239999,0.008880012
-9.97E-07,-0.028,-9.97E-07,-0.00239992,-7.97E-07,-0.00639992,-7.97E-07,-0.00399992,-7.97E-07,0.0104001,-7.97E-07,0.0139999,-7.97E-07,0.0279999,0.008400012
-9.97E-07,-0.048,-9.97E-07,-0.00319992,-7.97E-07,-0.00639992,-7.97E-07,-0.00399992,-7.97E-07,0.0128001,-7.97E-07,0.00599986,-7.97E-07,0.0159999,0.004880004
-9.96E-07,-0.02,-9.96E-07,0.00800008,-7.96E-07,-0.0103999,-7.96E-07,-0.00239992,-7.96E-07,0.0112001,-7.96E-07,0.00399986,-7.96E-07,0.0179999,0.004080008
-9.96E-07,-0.02,-9.96E-07,-0.00159992,-7.96E-07,-0.00239992,-7.96E-07,-0.00319992,-7.96E-07,0.0160001,-7.96E-07,0.00999986,-7.96E-07,0.0219999,0.008480004
-9.96E-07,0.02,-9.96E-07,-0.00479992,-7.96E-07,-0.0103999,-7.96E-07,-0.00319992,-7.96E-07,0.0112001,-7.96E-07,0.00599986,-7.96E-07,0.0139999,0.003520008
-9.95E-07,0.012,-9.95E-07,-0.00879992,-7.95E-07,-0.000799922,-7.95E-07,-0.00319992,-7.95E-07,0.0104001,-7.95E-07,0.00599986,-7.95E-07,0.0199999,0.006480004
-9.95E-07,0.016,-9.95E-07,0.00160008,-7.95E-07,-0.000799922,-7.95E-07,-0.00959992,-7.95E-07,0.0104001,-7.95E-07,0.00199986,-7.95E-07,0.0219999,0.004800004
