time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-8.00E-07,0.008,-8.00E-07,-0.00399992,-8.00E-07,-0.00319992,-8.00E-07,-0.0143999,-8.00E-07,0.0104001,-8.00E-07,0.00599986,-8.00E-07,0.0279999,0.005360008
-8.00E-07,0.024,-8.00E-07,0.00960008,-8.00E-07,-0.00399992,-8.00E-07,-0.0111999,-8.00E-07,0.00960008,-8.00E-07,0.00999986,-8.00E-07,0.0139999,0.003680004
-7.99E-07,-0.016,-7.99E-07,0.00160008,-7.99E-07,-0.00319992,-7.99E-07,-0.00559992,-7.99E-07,0.0120001,-7.99E-07,0.00399986,-7.99E-07,0.0239999,0.006240004
-7.99E-07,0.04,-7.99E-07,-0.00479992,-7.99E-07,-0.00159992,-7.99E-07,-0.00879992,-7.99E-07,0.0104001,-7.99E-07,0.00199986,-7.99E-07,0.0179999,0.004000004
-7.98E-07,-0.008,-7.98E-07,0.00640008,-7.98E-07,-0.00319992,-7.98E-07,-0.0135999,-7.98E-07,0.0152001,-7.98E-07,-1.42E-07,-7.98E-07,0.0279999,0.005280008
-7.98E-07,-0.008,-7.98E-07,-0.00239992,-7.98E-07,0.00480008,-7.98E-07,-0.00479992,-7.98E-07,0.00720008,-7.98E-07,0.0139999,-7.98E-07,0.0279999,0.009840008
-7.98E-07,-0.024,-7.98E-07,0.00160008,-7.98E-07,-0.00399992,-7.98E-07,-0.00479992,-7.98E-07,0.00560008,-7.98E-07,0.00999986,-7.98E-07,0.0179999,0.00496
-7.97E-07,0.008,-7.97E-07,0.0112001,-7.97E-07,-0.00319992,-7.97E-07,-0.0119999,-7.97E-07,0.00960008,-7.97E-07,0.00599986,-7.97E-07,0.0259999,0.005280004
-7.97E-07,-0.032,-7.97E-07,-0.00159992,-7.97E-07,0.00160008,-7.97E-07,-0.0119999,-7.97E-07,0.0104001,-7.97E-07,0.00199986,-7.97E-07,0.0279999,0.006000008
-7.96E-07,-0.024,-7.96E-07,0.00400008,-7.96E-07,-0.00319992,-7.96E-07,-0.00719992,-7.96E-07,0.00560008,-7.96E-07,0.0179999,-7.96E-07,0.0219999,0.007040008
-7.96E-07,-0.056,-7.96E-07,0.00720008,-7.96E-07,-0.00319992,-7.96E-07,-0.00799992,-7.96E-07,0.0104001,-7.96E-07,0.00999986,-7.96E-07,0.0319999,0.008240004
-7.96E-07,-0.04,-7.96E-07,0.000800078,-7.96E-07,-0.00319992,-7.96E-07,-0.0103999,-7.96E-07,0.00320008,-7.96E-07,0.0159999,-7.96E-07,0.0219999,0.005520012
-7.95E-07,-0.04,-7.95E-07,-0.00159992,-7.95E-07,0.000800078,-7.95E-07,-0.00959992,-7.95E-07,0.00720008,-7.95E-07,0.00399986,-7.95E-07,0.0139999,0.00328
-7.95E-07,-0.008,-7.95E-07,-0.000799922,-7.95E-07,0.00480008,-7.95E-07,-0.00959992,-7.95E-07,0.00720008,-7.95E-07,0.0159999,-7.95E-07,0.0239999,0.008480008
-7.94E-07,-0.072,-7.94E-07,0.00240008,-7.94E-07,0.00480008,-7.94E-07,-0.00639992,-7.94E-07,0.00960008,-7.94E-07,0.0139999,-7.94E-07,0.0239999,0.009200008
-7.94E-07,-0.032,-7.94E-07,0.00320008,-7.94E-07,-0.00159992,-7.94E-07,-0.0127999,-7.94E-07,0.00960008,-7.94E-07,0.00799986,-7.94E-07,0.0239999,0.005440004
-7.94E-07,0.024,-7.94E-07,7.80E-08,-7.94E-07,0.00320008,-7.94E-07,-0.00879992,-7.94E-07,0.0176001,-7.94E-07,0.00399986,-7.94E-07,0.00999986,0.005199996
-7.93E-07,0,-7.93E-07,-0.00159992,-7.93E-07,-0.00639992,-7.93E-07,-0.00239992,-7.93E-07,0.00880008,-7.93E-07,0.00999986,-7.93E-07,0.0179999,0.0056
-7.93E-07,0.032,-7.93E-07,0.00320008,-7.93E-07,-0.0111999,-7.93E-07,-0.00719992,-7.93E-07,0.0120001,-7.93E-07,0.00599986,-7.93E-07,0.0119999,0.002320008
-7.92E-07,-0.048,-7.92E-07,-0.00399992,-7.92E-07,-0.00639992,-7.92E-07,-0.0175999,-7.92E-07,0.0112001,-7.92E-07,0.0139999,-7.92E-07,0.0159999,0.003440016
-7.92E-07,-0.04,-7.92E-07,0.000800078,-7.92E-07,-0.00479992,-7.92E-07,-0.0135999,-7.92E-07,0.00720008,-7.92E-07,0.00999986,-7.92E-07,0.00799986,0.001359996
-7.92E-07,0,-7.92E-07,0.00160008,-7.92E-07,-0.000799922,-7.92E-07,-0.00879992,-7.92E-07,0.0112001,-7.92E-07,0.0199999,-7.92E-07,0.0139999,0.007120012
-7.91E-07,0,-7.91E-07,7.80E-08,-7.91E-07,7.80E-08,-7.91E-07,-0.0111999,-7.91E-07,0.00960008,-7.91E-07,0.00399986,-7.91E-07,0.0119999,0.002880004
-7.91E-07,0.016,-7.91E-07,-0.00319992,-7.91E-07,-0.00159992,-7.91E-07,-0.00639992,-7.91E-07,0.0112001,-7.91E-07,0.00799986,-7.91E-07,0.0199999,0.006240004
-7.90E-07,-0.008,-7.90E-07,7.80E-08,-7.90E-07,-0.00799992,-7.90E-07,-0.0127999,-7.90E-07,0.00800008,-7.90E-07,-1.42E-07,-7.90E-07,0.0279999,0.003040004
-7.90E-07,-0.032,-7.90E-07,-0.000799922,-7.90E-07,-0.00159992,-7.90E-07,-0.0135999,-7.90E-07,0.00960008,-7.90E-07,0.00599986,-7.90E-07,0.0199999,0.004080004
-7.90E-07,-0.04,-7.90E-07,0.00400008,-7.90E-07,-0.00239992,-7.90E-07,-0.00639992,-7.90E-07,0.00480008,-7.90E-07,0.0159999,-7.90E-07,0.00599986,0.0036
-7.89E-07,-0.008,-7.89E-07,-0.00159992,-7.89E-07,-0.00399992,-7.89E-07,-0.0127999,-7.89E-07,0.00880008,-7.89E-07,0.00599986,-7.89E-07,0.0179999,0.003200004
-7.89E-07,-0.016,-7.89E-07,-0.00399992,-7.89E-07,0.00320008,-7.89E-07,-0.00879992,-7.89E-07,0.0128001,-7.89E-07,0.00599986,-7.89E-07,0.0239999,0.007440004
-7.88E-07,0.04,-7.88E-07,-0.000799922,-7.88E-07,0.00160008,-7.88E-07,-0.00639992,-7.88E-07,0.00720008,-7.88E-07,0.0119999,-7.88E-07,0.0279999,0.008480008
-7.88E-07,-0.056,-7.88E-07,-0.00239992,-7.88E-07,-0.00959992,-7.88E-07,-0.0143999,-7.88E-07,0.0120001,-7.88E-07,0.00799986,-7.88E-07,0.0199999,0.003200008
-7.88E-07,0.024,-7.88E-07,-0.00239992,-7.88E-07,7.80E-08,-7.88E-07,-0.00399992,-7.88E-07,0.0120001,-7.88E-07,0.00399986,-7.88E-07,0.0259999,0.007600004
-7.87E-07,-0.096,-7.87E-07,0.00960008,-7.87E-07,-0.00159992,-7.87E-07,-0.0151999,-7.87E-07,0.0160001,-7.87E-07,0.00399986,-7.87E-07,0.0279999,0.006240008
-7.87E-07,-0.064,-7.87E-07,0.000800078,-7.87E-07,0.00480008,-7.87E-07,-0.00879992,-7.87E-07,0.00960008,-7.87E-07,0.0139999,-7.87E-07,0.0219999,0.008320008
-7.86E-07,-0.104,-7.86E-07,0.00480008,-7.86E-07,-0.00239992,-7.86E-07,-0.00639992,-7.86E-07,0.0104001,-7.86E-07,0.0159999,-7.86E-07,0.0139999,0.006320012
-7.86E-07,-0.048,-7.86E-07,0.00480008,-7.86E-07,-0.00719992,-7.86E-07,-0.0103999,-7.86E-07,0.00320008,-7.86E-07,0.00799986,-7.86E-07,0.0319999,0.005120004
-7.86E-07,-0.056,-7.86E-07,0.00880008,-7.86E-07,-0.00399992,-7.86E-07,-0.00399992,-7.86E-07,0.0112001,-7.86E-07,0.0119999,-7.86E-07,0.0239999,0.007840012
-7.85E-07,-0.008,-7.85E-07,0.00400008,-7.85E-07,-0.00239992,-7.85E-07,-0.00559992,-7.85E-07,0.00880008,-7.85E-07,0.0119999,-7.85E-07,0.0199999,0.006560008
-7.85E-07,-0.056,-7.85E-07,0.00400008,-7.85E-07,-0.00319992,-7.85E-07,-0.00479992,-7.85E-07,0.00320008,-7.85E-07,-1.42E-07,-7.85E-07,0.0159999,0.00224
