time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-1.00E-06,-0.016,-1.00E-06,3.90E-08,-8.00E-07,3.90E-08,-8.00E-07,3.90E-08,-8.00E-07,0.00120004,-8.00E-07,0.00640008,-8.00E-07,0.00800008,3.12E-03
-9.98E-07,0.028,-9.98E-07,-0.00159996,-8.00E-07,0.00280004,-8.00E-07,0.00160004,-8.00E-07,0.00160004,-8.00E-07,0.00800008,-8.00E-07,0.00320008,3.44E-03
-9.96E-07,0.016,-9.96E-07,-0.00119996,-7.99E-07,0.000800039,-7.99E-07,3.90E-08,-7.99E-07,3.90E-08,-7.99E-07,-0.00479992,-7.99E-07,0.00560008,3.20E-04
-9.94E-07,0.04,-9.94E-07,-0.00159996,-7.99E-07,0.00240004,-7.99E-07,0.00160004,-7.99E-07,0.00280004,-7.99E-07,0.00560008,-7.99E-07,0.00640008,3.76E-03
-9.92E-07,-0.046,-9.92E-07,-0.00119996,-7.98E-07,0.00240004,-7.98E-07,-0.000799961,-7.98E-07,0.000800039,-7.98E-07,0.000800078,-7.98E-07,0.00160008,9.60E-04
-9.90E-07,-0.08,-9.90E-07,-0.000399961,-7.98E-07,0.00160004,-7.98E-07,0.00160004,-7.98E-07,0.000800039,-7.98E-07,0.00720008,-7.98E-07,0.00480008,3.20E-03
-9.88E-07,0.07,-9.88E-07,-0.000799961,-7.98E-07,0.00160004,-7.98E-07,0.00120004,-7.98E-07,0.00240004,-7.98E-07,0.00560008,-7.98E-07,0.00400008,2.96E-03
-9.86E-07,0.06,-9.86E-07,0.000400039,-7.97E-07,0.00200004,-7.97E-07,0.00240004,-7.97E-07,0.00120004,-7.97E-07,0.00160008,-7.97E-07,7.80E-08,1.44E-03
-9.84E-07,0.03,-9.84E-07,-0.000399961,-7.97E-07,0.000800039,-7.97E-07,0.000800039,-7.97E-07,0.00200004,-7.97E-07,0.00560008,-7.97E-07,0.00160008,2.16E-03
-9.82E-07,0.042,-9.82E-07,-0.00119996,-7.96E-07,0.000800039,-7.96E-07,0.00320004,-7.96E-07,3.90E-08,-7.96E-07,-0.00239992,-7.96E-07,0.00800008,1.92E-03
-9.80E-07,-0.02,-9.80E-07,-0.00199996,-7.96E-07,0.00120004,-7.96E-07,0.000800039,-7.96E-07,0.000800039,-7.96E-07,0.00320008,-7.96E-07,0.00800008,2.80E-03
