time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-1.00E-06,0.012,-1.00E-06,-0.000799961,-8.00E-07,0.00120004,-8.00E-07,0.000800039,-8.00E-07,0.000400039,-8.00E-07,0.0104001,-8.00E-07,-0.00159992,-0.00224006
-9.98E-07,0.014,-9.98E-07,0.000800039,-8.00E-07,0.000400039,-8.00E-07,0.000400039,-8.00E-07,0.00120004,-8.00E-07,0.00640008,-8.00E-07,7.80E-08,-0.001680055
-9.96E-07,0.006,-9.96E-07,-0.00119996,-7.99E-07,0.00200004,-7.99E-07,0.00200004,-7.99E-07,0.00320004,-7.99E-07,0.0152001,-7.99E-07,0.00160008,-0.00480006
-9.94E-07,0.014,-9.94E-07,-0.000799961,-7.99E-07,0.000800039,-7.99E-07,3.90E-08,-7.99E-07,0.00280004,-7.99E-07,0.00720008,-7.99E-07,-0.00319992,-0.001520056
-9.92E-07,0.026,-9.92E-07,-0.00239996,-7.98E-07,0.00200004,-7.98E-07,0.00280004,-7.98E-07,0.00240004,-7.98E-07,0.0152001,-7.98E-07,-0.000799922,-0.00432006
-9.90E-07,-0.002,-9.90E-07,3.90E-08,-7.98E-07,0.000400039,-7.98E-07,0.000400039,-7.98E-07,0.00120004,-7.98E-07,0.0104001,-7.98E-07,0.00560008,-0.00360006
-9.88E-07,-0.018,-9.88E-07,-0.000799961,-7.98E-07,3.90E-08,-7.98E-07,0.000800039,-7.98E-07,0.00200004,-7.98E-07,0.00880008,-7.98E-07,0.00480008,-0.003280056
-9.86E-07,0.06,-9.86E-07,0.000800039,-7.97E-07,0.00240004,-7.97E-07,0.000800039,-7.97E-07,0.00400004,-7.97E-07,0.00960008,-7.97E-07,0.00560008,-0.004480056
-9.84E-07,0.016,-9.84E-07,0.000400039,-7.97E-07,0.00120004,-7.97E-07,0.00200004,-7.97E-07,-0.000399961,-7.97E-07,0.00800008,-7.97E-07,0.00720008,-0.003600056
-9.82E-07,0.012,-9.82E-07,3.90E-08,-7.96E-07,0.00120004,-7.96E-07,0.000400039,-7.96E-07,0.000800039,-7.96E-07,0.00240008,-7.96E-07,7.80E-08,-0.000960055
-9.80E-07,0.04,-9.80E-07,3.90E-08,-7.96E-07,0.00120004,-7.96E-07,0.00160004,-7.96E-07,0.00160004,-7.96E-07,0.00960008,-7.96E-07,0.00160008,-0.003120056
-9.78E-07,0.044,-9.78E-07,-0.00159996,-7.96E-07,0.00160004,-7.96E-07,0.00320004,-7.96E-07,0.00120004,-7.96E-07,0.00720008,-7.96E-07,0.00480008,-0.003600056
