time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-9.99E-06,0.004,-9.99E-06,0.0199999,-7.92E-07,0.00199986,-7.92E-07,-0.0140001,-7.92E-07,0.00599986,-7.92E-07,0.0959994,-7.92E-07,0.0639994
-9.99E-06,0,-9.99E-06,0.0119999,-7.92E-07,0.0139999,-7.92E-07,-0.0220001,-7.92E-07,-1.42E-07,-7.92E-07,0.0959994,-7.92E-07,0.0239994
-9.99E-06,0.004,-9.99E-06,0.00999986,-7.92E-07,0.00199986,-7.92E-07,-0.0200001,-7.92E-07,0.0139999,-7.92E-07,0.103999,-7.92E-07,-0.0400006
-9.99E-06,0.002,-9.99E-06,0.00999986,-7.91E-07,0.00799986,-7.91E-07,-0.0140001,-7.91E-07,0.0159999,-7.91E-07,0.0719994,-7.91E-07,0.0239994
-9.99E-06,0.002,-9.99E-06,0.00199986,-7.91E-07,0.00999986,-7.91E-07,-0.0160001,-7.91E-07,0.0179999,-7.91E-07,0.103999,-7.91E-07,0.0639994
-9.99E-06,-0.008,-9.99E-06,0.0159999,-7.90E-07,0.0179999,-7.90E-07,-0.0240001,-7.90E-07,0.00399986,-7.90E-07,0.0959994,-7.90E-07,-0.0240006
-9.99E-06,0.008,-9.99E-06,0.00199986,-7.90E-07,0.0119999,-7.90E-07,-0.0240001,-7.90E-07,0.0179999,-7.90E-07,0.0879994,-7.90E-07,-0.0720006
-9.99E-06,0.002,-9.99E-06,0.00799986,-7.90E-07,0.0139999,-7.90E-07,-0.0200001,-7.90E-07,0.0139999,-7.90E-07,0.103999,-7.90E-07,-0.00800057
-9.99E-06,-0.004,-9.99E-06,0.00199986,-7.89E-07,0.00199986,-7.89E-07,-0.0160001,-7.89E-07,0.00599986,-7.89E-07,0.0879994,-7.89E-07,-5.70E-07
-9.99E-06,0,-9.99E-06,0.00999986,-7.89E-07,0.0139999,-7.89E-07,-0.0200001,-7.89E-07,0.00999986,-7.89E-07,0.103999,-7.89E-07,-0.0240006
-9.99E-06,-0.004,-9.99E-06,0.0119999,-7.88E-07,0.0179999,-7.88E-07,-0.0120001,-7.88E-07,0.00599986,-7.88E-07,0.0959994,-7.88E-07,-0.0160006
-9.99E-06,-0.002,-9.99E-06,0.0119999,-7.88E-07,0.0119999,-7.88E-07,-0.0160001,-7.88E-07,0.00399986,-7.88E-07,0.159999,-7.88E-07,-0.0160006
-9.99E-06,0.004,-9.99E-06,0.0119999,-7.88E-07,0.0179999,-7.88E-07,-0.0200001,-7.88E-07,0.00199986,-7.88E-07,0.143999,-7.88E-07,0.00799943
-9.99E-06,0,-9.99E-06,0.0159999,-7.87E-07,0.00399986,-7.87E-07,-0.0180001,-7.87E-07,0.00399986,-7.87E-07,0.127999,-7.87E-07,-0.0240006
-9.99E-06,0.006,-9.99E-06,0.00999986,-7.87E-07,0.00399986,-7.87E-07,-0.00800014,-7.87E-07,0.0159999,-7.87E-07,0.111999,-7.87E-07,-0.0560006
-9.99E-06,-0.002,-9.99E-06,0.00799986,-7.86E-07,0.0179999,-7.86E-07,-0.0140001,-7.86E-07,-0.00200014,-7.86E-07,0.119999,-7.86E-07,0.0959994
-9.99E-06,0.008,-9.99E-06,0.00199986,-7.86E-07,0.0119999,-7.86E-07,-0.0240001,-7.86E-07,0.00399986,-7.86E-07,0.111999,-7.86E-07,0.0479994
-9.99E-06,0,-9.99E-06,0.00399986,-7.86E-07,0.0159999,-7.86E-07,-0.0320001,-7.86E-07,0.00999986,-7.86E-07,0.135999,-7.86E-07,0.0239994
-9.99E-06,0.008,-9.99E-06,0.00399986,-7.85E-07,0.00599986,-7.85E-07,-0.0100001,-7.85E-07,0.00199986,-7.85E-07,0.0479994,-7.85E-07,0.0239994
-9.98E-06,0.002,-9.98E-06,0.00999986,-7.85E-07,-1.42E-07,-7.85E-07,-0.0120001,-7.85E-07,-1.42E-07,-7.85E-07,0.0559994,-7.85E-07,0.0719994
-9.98E-06,0.004,-9.98E-06,-0.00200014,-7.84E-07,0.0119999,-7.84E-07,-0.0220001,-7.84E-07,0.00399986,-7.84E-07,0.127999,-7.84E-07,-0.0480006
-9.98E-06,0,-9.98E-06,0.00799986,-7.84E-07,0.0139999,-7.84E-07,-0.0200001,-7.84E-07,0.00199986,-7.84E-07,0.0959994,-7.84E-07,0.0319994
-9.98E-06,0.004,-9.98E-06,0.00599986,-7.84E-07,0.0179999,-7.84E-07,-0.0120001,-7.84E-07,0.0179999,-7.84E-07,0.0559994,-7.84E-07,-0.0160006
-9.98E-06,0.004,-9.98E-06,0.00199986,-7.83E-07,0.00999986,-7.83E-07,-0.0180001,-7.83E-07,0.00399986,-7.83E-07,0.0879994,-7.83E-07,0.00799943
-9.98E-06,-0.002,-9.98E-06,0.00599986,-7.83E-07,0.0139999,-7.83E-07,-0.0140001,-7.83E-07,0.00799986,-7.83E-07,0.0719994,-7.83E-07,-0.0480006
-9.98E-06,-0.006,-9.98E-06,0.00999986,-7.82E-07,0.0119999,-7.82E-07,-0.0160001,-7.82E-07,0.00599986,-7.82E-07,0.127999,-7.82E-07,-0.0320006
-9.98E-06,-0.006,-9.98E-06,0.00399986,-7.82E-07,0.0139999,-7.82E-07,-0.0140001,-7.82E-07,0.0179999,-7.82E-07,0.135999,-7.82E-07,-0.0240006
-9.98E-06,-0.006,-9.98E-06,0.00199986,-7.82E-07,0.00999986,-7.82E-07,-0.0100001,-7.82E-07,-0.00200014,-7.82E-07,0.0479994,-7.82E-07,-0.0160006
-9.98E-06,0.006,-9.98E-06,0.00999986,-7.81E-07,0.00399986,-7.81E-07,-0.0160001,-7.81E-07,0.00399986,-7.81E-07,0.0719994,-7.81E-07,0.0319994
