time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-1.00E-06,0.012,-1.00E-06,0.00799972,-8.00E-07,0.0119997,-8.00E-07,0.00799972,-8.00E-07,0.0119997,-8.00E-07,0.0639994,-8.00E-07,0.0399994,0.027199584
-1.00E-06,-0.004,-1.00E-06,-0.00800029,-8.00E-07,-2.85E-07,-8.00E-07,-2.85E-07,-8.00E-07,0.0119997,-8.00E-07,0.0399994,-8.00E-07,0.0239994,0.015199586
-9.99E-07,0.008,-9.99E-07,0.0199997,-7.99E-07,-2.85E-07,-7.99E-07,0.0199997,-7.99E-07,0.00799972,-7.99E-07,0.103999,-7.99E-07,0.0479994,0.035999507
-9.99E-07,-0.024,-9.99E-07,-0.00800029,-7.99E-07,-2.85E-07,-7.99E-07,-0.00400029,-7.99E-07,-2.85E-07,-7.99E-07,0.0879994,-7.99E-07,0.0639994,0.029599588
-9.98E-07,0.008,-9.98E-07,0.0319997,-7.98E-07,0.0159997,-7.98E-07,0.0279997,-7.98E-07,0.0119997,-7.98E-07,0.0479994,-7.98E-07,0.0639994,0.03359958
-9.98E-07,-0.012,-9.98E-07,0.0119997,-7.98E-07,-2.85E-07,-7.98E-07,-0.00800029,-7.98E-07,0.0239997,-7.98E-07,-5.70E-07,-7.98E-07,0.00799943,0.004799597
-9.98E-07,-0.016,-9.98E-07,0.0439997,-7.98E-07,0.00399972,-7.98E-07,0.0199997,-7.98E-07,0.0159997,-7.98E-07,-5.70E-07,-7.98E-07,-0.0160006,0.00479959
-9.97E-07,-0.028,-9.97E-07,0.0279997,-7.97E-07,-0.00400029,-7.97E-07,0.00799972,-7.97E-07,0.00799972,-7.97E-07,0.0879994,-7.97E-07,0.00799943,0.021599596
-9.97E-07,-0.004,-9.97E-07,0.0119997,-7.97E-07,0.00799972,-7.97E-07,0.0159997,-7.97E-07,-2.85E-07,-7.97E-07,0.00799943,-7.97E-07,0.0319994,0.012799593
-9.96E-07,-0.02,-9.96E-07,0.0119997,-7.96E-07,-0.0120003,-7.96E-07,-2.85E-07,-7.96E-07,0.0199997,-7.96E-07,-0.0320006,-7.96E-07,0.0479994,0.004799583
-9.96E-07,0.012,-9.96E-07,0.0239997,-7.96E-07,-2.85E-07,-7.96E-07,0.00799972,-7.96E-07,0.0119997,-7.96E-07,0.0799994,-7.96E-07,0.0479994,0.029599587
-9.96E-07,-0.008,-9.96E-07,0.0119997,-7.96E-07,0.00799972,-7.96E-07,-0.0120003,-7.96E-07,0.00799972,-7.96E-07,0.00799943,-7.96E-07,-5.70E-07,0.0023996
-9.95E-07,0.012,-9.95E-07,-0.00800029,-7.95E-07,0.0239997,-7.95E-07,0.00799972,-7.95E-07,0.0119997,-7.95E-07,-5.70E-07,-7.95E-07,-5.70E-07,0.008799596
-9.95E-07,0.028,-9.95E-07,0.0119997,-7.95E-07,-0.00800029,-7.95E-07,0.00799972,-7.95E-07,-0.00800029,-7.95E-07,0.0719994,-7.95E-07,0.00799943,0.014399594
-9.94E-07,0,-9.94E-07,0.0479997,-7.94E-07,0.00399972,-7.94E-07,0.0119997,-7.94E-07,0.0319997,-7.94E-07,-5.70E-07,-7.94E-07,0.103999,0.03039951
-9.94E-07,-0.004,-9.94E-07,0.00799972,-7.94E-07,0.0119997,-7.94E-07,-2.85E-07,-7.94E-07,0.00399972,-7.94E-07,0.0319994,-7.94E-07,0.0239994,0.014399587
-9.94E-07,-0.04,-9.94E-07,0.00399972,-7.94E-07,0.00399972,-7.94E-07,-0.00800029,-7.94E-07,-2.85E-07,-7.94E-07,0.0399994,-7.94E-07,0.103999,0.027999509
-9.93E-07,0.004,-9.93E-07,0.0119997,-7.93E-07,0.0119997,-7.93E-07,-0.00400029,-7.93E-07,0.00399972,-7.93E-07,0.0239994,-7.93E-07,0.0239994,0.011999586
-9.93E-07,0.036,-9.93E-07,0.0319997,-7.93E-07,0.0159997,-7.93E-07,0.00399972,-7.93E-07,-2.85E-07,-7.93E-07,-0.0240006,-7.93E-07,-0.0160006,-0.004000413
