time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-9.99E-06,-0.008,-9.99E-06,0.00399972,-7.90E-07,-0.00800029,-7.90E-07,-2.85E-07,-7.90E-07,-0.00400029,-7.90E-07,0.0239994,-7.90E-07,-0.0320006
-9.99E-06,0.036,-9.99E-06,0.0199997,-7.89E-07,-2.85E-07,-7.89E-07,-0.0120003,-7.89E-07,0.0279997,-7.89E-07,0.143999,-7.89E-07,0.0559994
-9.99E-06,0.028,-9.99E-06,-0.0120003,-7.89E-07,0.00799972,-7.89E-07,0.00799972,-7.89E-07,0.0319997,-7.89E-07,0.0799994,-7.89E-07,0.0399994
-9.99E-06,0.016,-9.99E-06,0.00799972,-7.88E-07,0.00399972,-7.88E-07,0.0119997,-7.88E-07,0.0279997,-7.88E-07,0.0719994,-7.88E-07,0.0719994
-9.99E-06,0.012,-9.99E-06,0.00399972,-7.88E-07,0.0119997,-7.88E-07,0.0199997,-7.88E-07,0.00799972,-7.88E-07,0.159999,-7.88E-07,-0.0160006
-9.99E-06,0.004,-9.99E-06,0.0239997,-7.88E-07,-2.85E-07,-7.88E-07,-0.0160003,-7.88E-07,0.00799972,-7.88E-07,0.0559994,-7.88E-07,-0.0400006
-9.99E-06,0.024,-9.99E-06,0.0239997,-7.87E-07,0.0159997,-7.87E-07,-2.85E-07,-7.87E-07,0.0239997,-7.87E-07,0.00799943,-7.87E-07,-0.0400006
-9.99E-06,0.016,-9.99E-06,0.0119997,-7.87E-07,0.0159997,-7.87E-07,-0.00400029,-7.87E-07,-2.85E-07,-7.87E-07,0.119999,-7.87E-07,-5.70E-07
-9.99E-06,0.02,-9.99E-06,0.00799972,-7.86E-07,0.0319997,-7.86E-07,0.0279997,-7.86E-07,0.00799972,-7.86E-07,0.0559994,-7.86E-07,0.0319994
-9.99E-06,0.06,-9.99E-06,0.0319997,-7.86E-07,0.0319997,-7.86E-07,-0.0120003,-7.86E-07,0.0279997,-7.86E-07,0.0719994,-7.86E-07,0.0319994
-9.99E-06,0.024,-9.99E-06,0.00399972,-7.86E-07,0.00799972,-7.86E-07,0.0159997,-7.86E-07,0.0399997,-7.86E-07,0.127999,-7.86E-07,0.0479994
-9.99E-06,0.052,-9.99E-06,0.0239997,-7.85E-07,0.00799972,-7.85E-07,-0.00400029,-7.85E-07,0.0279997,-7.85E-07,0.135999,-7.85E-07,0.0479994
-9.98E-06,0.012,-9.98E-06,0.00399972,-7.85E-07,-0.0120003,-7.85E-07,-0.00800029,-7.85E-07,0.0159997,-7.85E-07,0.0159994,-7.85E-07,0.00799943
-9.98E-06,0.02,-9.98E-06,0.0359997,-7.84E-07,0.0119997,-7.84E-07,-0.00800029,-7.84E-07,0.0319997,-7.84E-07,0.0399994,-7.84E-07,0.0479994
-9.98E-06,0.008,-9.98E-06,0.0119997,-7.84E-07,0.0199997,-7.84E-07,0.00399972,-7.84E-07,0.0399997,-7.84E-07,0.0879994,-7.84E-07,0.0319994
-9.98E-06,0.016,-9.98E-06,0.0239997,-7.84E-07,0.0119997,-7.84E-07,-2.85E-07,-7.84E-07,0.0119997,-7.84E-07,0.0559994,-7.84E-07,-5.70E-07
-9.98E-06,-0.004,-9.98E-06,-0.00800029,-7.83E-07,0.0239997,-7.83E-07,-2.85E-07,-7.83E-07,0.0159997,-7.83E-07,-5.70E-07,-7.83E-07,0.0479994
-9.98E-06,0.04,-9.98E-06,0.0319997,-7.83E-07,-2.85E-07,-7.83E-07,-0.0240003,-7.83E-07,0.0159997,-7.83E-07,0.0399994,-7.83E-07,0.0479994
-9.98E-06,0.024,-9.98E-06,0.0239997,-7.82E-07,-2.85E-07,-7.82E-07,-2.85E-07,-7.82E-07,0.0319997,-7.82E-07,0.0879994,-7.82E-07,-0.00800057
-9.98E-06,-0.004,-9.98E-06,0.0159997,-7.82E-07,-2.85E-07,-7.82E-07,-0.0200003,-7.82E-07,0.0119997,-7.82E-07,0.0959994,-7.82E-07,0.0399994
-9.98E-06,0,-9.98E-06,0.00799972,-7.82E-07,0.0279997,-7.82E-07,-2.85E-07,-7.82E-07,0.0239997,-7.82E-07,0.0719994,-7.82E-07,-0.0720006
-9.98E-06,0.032,-9.98E-06,0.0279997,-7.81E-07,0.00799972,-7.81E-07,-0.0160003,-7.81E-07,0.0279997,-7.81E-07,0.0239994,-7.81E-07,-0.0160006
-9.98E-06,0,-9.98E-06,0.0199997,-7.81E-07,0.00399972,-7.81E-07,0.0159997,-7.81E-07,0.0359997,-7.81E-07,0.111999,-7.81E-07,-0.0240006
-9.98E-06,0.032,-9.98E-06,0.0159997,-7.80E-07,0.00399972,-7.80E-07,-0.0120003,-7.80E-07,0.00399972,-7.80E-07,0.111999,-7.80E-07,0.0399994
-9.98E-06,-0.016,-9.98E-06,0.00799972,-7.80E-07,0.0319997,-7.80E-07,0.00799972,-7.80E-07,0.0119997,-7.80E-07,0.159999,-7.80E-07,-5.70E-07
-9.98E-06,0.02,-9.98E-06,0.0159997,-7.80E-07,0.0159997,-7.80E-07,-2.85E-07,-7.80E-07,0.0279997,-7.80E-07,0.111999,-7.80E-07,-5.70E-07
-9.98E-06,0.016,-9.98E-06,0.00799972,-7.79E-07,0.0319997,-7.79E-07,0.00799972,-7.79E-07,0.0319997,-7.79E-07,0.0319994,-7.79E-07,0.0399994
-9.98E-06,0.04,-9.98E-06,0.0199997,-7.79E-07,0.0279997,-7.79E-07,-0.00800029,-7.79E-07,0.0319997,-7.79E-07,0.111999,-7.79E-07,0.0159994
-9.98E-06,0.024,-9.98E-06,0.0119997,-7.78E-07,0.0119997,-7.78E-07,-0.0160003,-7.78E-07,0.0399997,-7.78E-07,0.0559994,-7.78E-07,0.00799943
-9.98E-06,0.008,-9.98E-06,0.0239997,-7.78E-07,0.0159997,-7.78E-07,-0.00400029,-7.78E-07,0.0279997,-7.78E-07,0.0639994,-7.78E-07,0.0959994
-9.98E-06,-0.012,-9.98E-06,-0.0120003,-7.78E-07,0.0279997,-7.78E-07,-0.00400029,-7.78E-07,0.0399997,-7.78E-07,0.0559994,-7.78E-07,0.0399994
-9.98E-06,0.012,-9.98E-06,0.00799972,-7.77E-07,0.0199997,-7.77E-07,-2.85E-07,-7.77E-07,0.0199997,-7.77E-07,0.119999,-7.77E-07,0.0319994
-9.98E-06,0.02,-9.98E-06,0.0159997,-7.77E-07,0.0239997,-7.77E-07,0.0239997,-7.77E-07,0.00399972,-7.77E-07,0.0719994,-7.77E-07,0.0239994
-9.98E-06,0.012,-9.98E-06,0.0239997,-7.76E-07,0.0199997,-7.76E-07,-0.00400029,-7.76E-07,0.00799972,-7.76E-07,0.0959994,-7.76E-07,-0.0160006
-9.98E-06,0.02,-9.98E-06,0.00799972,-7.76E-07,0.0199997,-7.76E-07,-2.85E-07,-7.76E-07,0.0119997,-7.76E-07,0.0719994,-7.76E-07,-0.0400006
-9.98E-06,0.032,-9.98E-06,0.0119997,-7.76E-07,0.00399972,-7.76E-07,-0.00800029,-7.76E-07,0.0159997,-7.76E-07,0.0559994,-7.76E-07,-0.00800057
-9.98E-06,0.02,-9.98E-06,0.00799972,-7.75E-07,0.0159997,-7.75E-07,-0.00400029,-7.75E-07,0.0119997,-7.75E-07,0.0639994,-7.75E-07,0.0319994
-9.97E-06,0.02,-9.97E-06,0.0119997,-7.75E-07,-0.00800029,-7.75E-07,-0.00800029,-7.75E-07,0.0239997,-7.75E-07,0.0399994,-7.75E-07,0.00799943
-9.97E-06,0.012,-9.97E-06,-0.00400029,-7.74E-07,0.00399972,-7.74E-07,-2.85E-07,-7.74E-07,0.0319997,-7.74E-07,0.0239994,-7.74E-07,0.0319994
-9.97E-06,0.024,-9.97E-06,0.00799972,-7.74E-07,-0.0120003,-7.74E-07,-2.85E-07,-7.74E-07,0.0119997,-7.74E-07,0.0719994,-7.74E-07,0.0959994
-9.97E-06,0.024,-9.97E-06,-0.00800029,-7.74E-07,-2.85E-07,-7.74E-07,0.0119997,-7.74E-07,0.0239997,-7.74E-07,0.0799994,-7.74E-07,-5.70E-07
-9.97E-06,0.02,-9.97E-06,0.00399972,-7.73E-07,0.0159997,-7.73E-07,-0.00800029,-7.73E-07,0.0319997,-7.73E-07,0.0399994,-7.73E-07,0.0559994
-9.97E-06,-0.004,-9.97E-06,0.0119997,-7.73E-07,0.00399972,-7.73E-07,0.00799972,-7.73E-07,0.0279997,-7.73E-07,0.0479994,-7.73E-07,0.0239994
-9.97E-06,0.048,-9.97E-06,0.0199997,-7.72E-07,0.00399972,-7.72E-07,-0.00400029,-7.72E-07,0.0319997,-7.72E-07,0.0559994,-7.72E-07,-0.00800057
-9.97E-06,-0.012,-9.97E-06,0.00399972,-7.72E-07,0.00399972,-7.72E-07,0.00399972,-7.72E-07,0.00399972,-7.72E-07,0.0719994,-7.72E-07,-0.0160006
-9.97E-06,-0.008,-9.97E-06,0.0239997,-7.72E-07,-2.85E-07,-7.72E-07,-0.00400029,-7.72E-07,0.0239997,-7.72E-07,0.00799943,-7.72E-07,0.0159994
-9.97E-06,-0.004,-9.97E-06,0.00799972,-7.71E-07,-0.00800029,-7.71E-07,0.00399972,-7.71E-07,0.0239997,-7.71E-07,0.0639994,-7.71E-07,-0.0240006
-9.97E-06,-0.004,-9.97E-06,0.0159997,-7.71E-07,0.00799972,-7.71E-07,-0.00400029,-7.71E-07,0.00799972,-7.71E-07,0.0799994,-7.71E-07,0.0159994
-9.97E-06,-0.004,-9.97E-06,0.0159997,-7.70E-07,0.00399972,-7.70E-07,-2.85E-07,-7.70E-07,0.0119997,-7.70E-07,0.0959994,-7.70E-07,-0.0400006
-9.97E-06,0.024,-9.97E-06,0.0279997,-7.70E-07,0.00799972,-7.70E-07,-0.0120003,-7.70E-07,0.0199997,-7.70E-07,0.0239994,-7.70E-07,0.00799943
-9.97E-06,0.008,-9.97E-06,0.00799972,-7.70E-07,0.00799972,-7.70E-07,-2.85E-07,-7.70E-07,0.0239997,-7.70E-07,-0.0160006,-7.70E-07,0.0159994
-9.97E-06,0.02,-9.97E-06,0.0159997,-7.69E-07,0.0159997,-7.69E-07,-0.00400029,-7.69E-07,0.0199997,-7.69E-07,0.0959994,-7.69E-07,0.0159994
-9.97E-06,0.016,-9.97E-06,-0.00400029,-7.69E-07,-0.00400029,-7.69E-07,-0.00800029,-7.69E-07,0.0159997,-7.69E-07,0.0639994,-7.69E-07,0.0719994
-9.97E-06,0,-9.97E-06,0.0279997,-7.68E-07,0.00799972,-7.68E-07,-2.85E-07,-7.68E-07,0.0159997,-7.68E-07,0.111999,-7.68E-07,0.0239994
-9.97E-06,0.028,-9.97E-06,-0.00400029,-7.68E-07,-0.00400029,-7.68E-07,0.0119997,-7.68E-07,0.0159997,-7.68E-07,0.127999,-7.68E-07,-0.0480006
-9.97E-06,0.004,-9.97E-06,-0.00400029,-7.68E-07,-0.0120003,-7.68E-07,-0.0120003,-7.68E-07,0.0159997,-7.68E-07,0.0639994,-7.68E-07,0.00799943
-9.97E-06,-0.02,-9.97E-06,-0.00400029,-7.67E-07,-2.85E-07,-7.67E-07,-2.85E-07,-7.67E-07,0.00799972,-7.67E-07,0.111999,-7.67E-07,-0.0720006
-9.97E-06,0.02,-9.97E-06,0.0279997,-7.67E-07,0.00799972,-7.67E-07,-2.85E-07,-7.67E-07,0.00799972,-7.67E-07,0.0399994,-7.67E-07,0.103999
-9.97E-06,-0.008,-9.97E-06,-0.00400029,-7.66E-07,0.0159997,-7.66E-07,-2.85E-07,-7.66E-07,0.0159997,-7.66E-07,0.0719994,-7.66E-07,0.00799943
-9.97E-06,0.012,-9.97E-06,0.0119997,-7.66E-07,0.00399972,-7.66E-07,-0.00800029,-7.66E-07,0.0239997,-7.66E-07,0.103999,-7.66E-07,0.0159994
-9.97E-06,-0.02,-9.97E-06,0.0199997,-7.66E-07,-0.00400029,-7.66E-07,-0.00800029,-7.66E-07,0.0159997,-7.66E-07,0.0879994,-7.66E-07,0.00799943
-9.97E-06,0.032,-9.97E-06,0.0279997,-7.65E-07,0.00799972,-7.65E-07,-0.00400029,-7.65E-07,0.0199997,-7.65E-07,0.0399994,-7.65E-07,0.0639994
-9.96E-06,0,-9.96E-06,0.0279997,-7.65E-07,0.0319997,-7.65E-07,0.0119997,-7.65E-07,0.0239997,-7.65E-07,0.0559994,-7.65E-07,0.0799994
-9.96E-06,0.016,-9.96E-06,0.0159997,-7.64E-07,0.0199997,-7.64E-07,-0.0240003,-7.64E-07,0.0119997,-7.64E-07,0.0319994,-7.64E-07,-5.70E-07
-9.96E-06,0.008,-9.96E-06,0.00799972,-7.64E-07,0.0399997,-7.64E-07,0.00399972,-7.64E-07,0.0119997,-7.64E-07,-0.0160006,-7.64E-07,0.0399994
-9.96E-06,0.028,-9.96E-06,0.0119997,-7.64E-07,0.00799972,-7.64E-07,0.0119997,-7.64E-07,0.00399972,-7.64E-07,0.0799994,-7.64E-07,0.0399994
-9.96E-06,0.032,-9.96E-06,0.00799972,-7.63E-07,0.0199997,-7.63E-07,0.0159997,-7.63E-07,0.0199997,-7.63E-07,0.0319994,-7.63E-07,-0.0560006
-9.96E-06,0.024,-9.96E-06,0.0159997,-7.63E-07,0.0159997,-7.63E-07,-0.00400029,-7.63E-07,0.0159997,-7.63E-07,0.103999,-7.63E-07,0.0639994
-9.96E-06,-0.004,-9.96E-06,-0.00400029,-7.62E-07,0.00799972,-7.62E-07,-0.00800029,-7.62E-07,0.0199997,-7.62E-07,0.0159994,-7.62E-07,-0.0240006
-9.96E-06,0.004,-9.96E-06,0.0239997,-7.62E-07,0.00799972,-7.62E-07,-0.0240003,-7.62E-07,0.0239997,-7.62E-07,0.103999,-7.62E-07,0.00799943
-9.96E-06,-0.008,-9.96E-06,0.0159997,-7.62E-07,0.0119997,-7.62E-07,-2.85E-07,-7.62E-07,0.0239997,-7.62E-07,0.0559994,-7.62E-07,-0.0160006
-9.96E-06,0,-9.96E-06,0.0159997,-7.61E-07,0.00799972,-7.61E-07,-0.00400029,-7.61E-07,0.00799972,-7.61E-07,0.0799994,-7.61E-07,0.00799943
-9.96E-06,-0.02,-9.96E-06,-2.85E-07,-7.61E-07,0.0119997,-7.61E-07,-0.0160003,-7.61E-07,0.0239997,-7.61E-07,0.00799943,-7.61E-07,-5.70E-07
-9.96E-06,0.044,-9.96E-06,0.0319997,-7.60E-07,0.00799972,-7.60E-07,-0.00800029,-7.60E-07,0.0319997,-7.60E-07,0.0719994,-7.60E-07,0.0159994
-9.96E-06,0.008,-9.96E-06,0.00399972,-7.60E-07,0.00399972,-7.60E-07,0.00399972,-7.60E-07,0.0199997,-7.60E-07,0.0639994,-7.60E-07,0.0639994
-9.96E-06,0.02,-9.96E-06,0.00799972,-7.60E-07,0.0159997,-7.60E-07,-0.0160003,-7.60E-07,0.0159997,-7.60E-07,0.0959994,-7.60E-07,-0.0480006
-9.96E-06,0.024,-9.96E-06,0.0119997,-7.59E-07,0.0119997,-7.59E-07,0.0159997,-7.59E-07,0.00399972,-7.59E-07,0.0719994,-7.59E-07,-0.00800057
-9.96E-06,0.048,-9.96E-06,0.0199997,-7.59E-07,0.00399972,-7.59E-07,-0.00800029,-7.59E-07,0.00399972,-7.59E-07,0.0799994,-7.59E-07,0.00799943
-9.96E-06,0.008,-9.96E-06,0.0119997,-7.58E-07,0.0239997,-7.58E-07,0.00799972,-7.58E-07,0.0199997,-7.58E-07,0.0159994,-7.58E-07,-0.0400006
-9.96E-06,0.004,-9.96E-06,0.0239997,-7.58E-07,-0.00800029,-7.58E-07,-0.0160003,-7.58E-07,0.0239997,-7.58E-07,0.0959994,-7.58E-07,-5.70E-07
-9.96E-06,-0.008,-9.96E-06,0.00799972,-7.58E-07,0.0159997,-7.58E-07,-0.0120003,-7.58E-07,-0.00400029,-7.58E-07,0.0719994,-7.58E-07,0.00799943
-9.96E-06,0.048,-9.96E-06,0.0399997,-7.57E-07,-0.00400029,-7.57E-07,-0.0120003,-7.57E-07,0.0199997,-7.57E-07,0.0639994,-7.57E-07,0.0319994
-9.96E-06,0.02,-9.96E-06,0.0319997,-7.57E-07,0.0239997,-7.57E-07,-2.85E-07,-7.57E-07,0.0159997,-7.57E-07,0.0319994,-7.57E-07,-5.70E-07
-9.96E-06,0.024,-9.96E-06,0.0319997,-7.56E-07,-2.85E-07,-7.56E-07,-2.85E-07,-7.56E-07,-2.85E-07,-7.56E-07,0.0879994,-7.56E-07,-0.00800057
-9.96E-06,0.02,-9.96E-06,-0.00400029,-7.56E-07,0.0239997,-7.56E-07,-0.0280003,-7.56E-07,0.00399972,-7.56E-07,0.0559994,-7.56E-07,-0.0800006
-9.96E-06,0.028,-9.96E-06,0.0159997,-7.56E-07,0.00799972,-7.56E-07,-0.0160003,-7.56E-07,0.00799972,-7.56E-07,0.0319994,-7.56E-07,0.0159994
-9.96E-06,0.012,-9.96E-06,0.0279997,-7.55E-07,-0.00400029,-7.55E-07,-0.00800029,-7.55E-07,0.0199997,-7.55E-07,0.0799994,-7.55E-07,-5.70E-07
-9.95E-06,0.008,-9.95E-06,0.0239997,-7.55E-07,-2.85E-07,-7.55E-07,-0.0240003,-7.55E-07,0.0199997,-7.55E-07,0.119999,-7.55E-07,0.0879994
-9.95E-06,0.036,-9.95E-06,-0.0160003,-7.54E-07,-2.85E-07,-7.54E-07,-0.0120003,-7.54E-07,-2.85E-07,-7.54E-07,0.0399994,-7.54E-07,-5.70E-07
-9.95E-06,0.064,-9.95E-06,0.0159997,-7.54E-07,0.0119997,-7.54E-07,-0.00800029,-7.54E-07,0.0239997,-7.54E-07,0.0559994,-7.54E-07,0.0399994
-9.95E-06,0.036,-9.95E-06,0.00799972,-7.54E-07,0.0159997,-7.54E-07,-0.0160003,-7.54E-07,0.0279997,-7.54E-07,0.00799943,-7.54E-07,-0.0160006
-9.95E-06,0.02,-9.95E-06,0.0159997,-7.53E-07,0.00799972,-7.53E-07,-0.0280003,-7.53E-07,0.0239997,-7.53E-07,0.103999,-7.53E-07,-0.00800057
-9.95E-06,0.04,-9.95E-06,0.00799972,-7.53E-07,-2.85E-07,-7.53E-07,-0.0120003,-7.53E-07,-2.85E-07,-7.53E-07,0.0239994,-7.53E-07,-0.0800006
-9.95E-06,0,-9.95E-06,0.00799972,-7.52E-07,0.00799972,-7.52E-07,-0.00800029,-7.52E-07,0.0119997,-7.52E-07,0.0399994,-7.52E-07,0.0239994
-9.95E-06,-0.004,-9.95E-06,0.00799972,-7.52E-07,-2.85E-07,-7.52E-07,-0.0120003,-7.52E-07,0.0279997,-7.52E-07,0.0799994,-7.52E-07,0.00799943
-9.95E-06,0.024,-9.95E-06,0.0199997,-7.52E-07,0.0119997,-7.52E-07,-0.0200003,-7.52E-07,0.0239997,-7.52E-07,0.0879994,-7.52E-07,0.0879994
-9.95E-06,0.008,-9.95E-06,-0.00400029,-7.51E-07,0.0279997,-7.51E-07,-0.00400029,-7.51E-07,-0.00400029,-7.51E-07,0.0239994,-7.51E-07,0.00799943
-9.95E-06,0.048,-9.95E-06,0.00799972,-7.51E-07,0.00799972,-7.51E-07,-0.0200003,-7.51E-07,0.0239997,-7.51E-07,0.0399994,-7.51E-07,0.0399994
-9.95E-06,0.012,-9.95E-06,0.00399972,-7.50E-07,0.0159997,-7.50E-07,0.00399972,-7.50E-07,0.0199997,-7.50E-07,0.103999,-7.50E-07,0.0319994
-9.95E-06,0.004,-9.95E-06,0.0279997,-7.50E-07,0.0239997,-7.50E-07,-0.0160003,-7.50E-07,0.0239997,-7.50E-07,0.0559994,-7.50E-07,0.0239994
-9.95E-06,-0.004,-9.95E-06,0.0119997,-7.50E-07,0.0239997,-7.50E-07,0.00399972,-7.50E-07,0.0199997,-7.50E-07,0.0719994,-7.50E-07,0.0479994
-9.95E-06,0.028,-9.95E-06,0.0159997,-7.49E-07,0.0119997,-7.49E-07,-0.0120003,-7.49E-07,0.00799972,-7.49E-07,0.0879994,-7.49E-07,0.127999
-9.95E-06,0.008,-9.95E-06,0.0199997,-7.49E-07,0.00799972,-7.49E-07,-0.00400029,-7.49E-07,0.0119997,-7.49E-07,0.0799994,-7.49E-07,0.0639994
-9.95E-06,0.02,-9.95E-06,0.00799972,-7.48E-07,-0.0160003,-7.48E-07,0.0159997,-7.48E-07,0.00399972,-7.48E-07,0.0799994,-7.48E-07,0.0159994
-9.95E-06,-0.004,-9.95E-06,0.00799972,-7.48E-07,0.00399972,-7.48E-07,0.0279997,-7.48E-07,0.0199997,-7.48E-07,0.0799994,-7.48E-07,0.0559994
-9.95E-06,0.028,-9.95E-06,0.0399997,-7.48E-07,0.0119997,-7.48E-07,0.00399972,-7.48E-07,0.0279997,-7.48E-07,0.0479994,-7.48E-07,-0.00800057
-9.95E-06,-0.012,-9.95E-06,0.0199997,-7.47E-07,0.00399972,-7.47E-07,-2.85E-07,-7.47E-07,0.0319997,-7.47E-07,0.0879994,-7.47E-07,-0.0480006
-9.95E-06,0.024,-9.95E-06,0.0199997,-7.47E-07,0.00399972,-7.47E-07,-2.85E-07,-7.47E-07,0.0159997,-7.47E-07,0.127999,-7.47E-07,-0.0160006
-9.95E-06,-0.02,-9.95E-06,0.0119997,-7.46E-07,0.00799972,-7.46E-07,0.00399972,-7.46E-07,0.00399972,-7.46E-07,0.0719994,-7.46E-07,-5.70E-07
-9.95E-06,0.024,-9.95E-06,0.00799972,-7.46E-07,0.00399972,-7.46E-07,-0.0160003,-7.46E-07,0.0199997,-7.46E-07,0.0799994,-7.46E-07,-0.0240006
-9.95E-06,0.028,-9.95E-06,0.0159997,-7.46E-07,0.0319997,-7.46E-07,0.0119997,-7.46E-07,0.0359997,-7.46E-07,0.119999,-7.46E-07,0.00799943
-9.95E-06,0.012,-9.95E-06,0.0119997,-7.45E-07,0.00799972,-7.45E-07,-0.00800029,-7.45E-07,0.0319997,-7.45E-07,0.0319994,-7.45E-07,0.00799943
-9.94E-06,0.02,-9.94E-06,-0.00400029,-7.45E-07,-0.00400029,-7.45E-07,-0.0120003,-7.45E-07,0.0119997,-7.45E-07,0.0799994,-7.45E-07,-0.00800057
-9.94E-06,0.028,-9.94E-06,0.0119997,-7.44E-07,0.0119997,-7.44E-07,-0.0160003,-7.44E-07,0.0199997,-7.44E-07,0.0879994,-7.44E-07,-5.70E-07
-9.94E-06,0.016,-9.94E-06,-0.00800029,-7.44E-07,0.0199997,-7.44E-07,0.00399972,-7.44E-07,0.0439997,-7.44E-07,0.0799994,-7.44E-07,-0.0880006
