time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-8.66E-07,0.016,-8.66E-07,-0.00319992,-7.73E-07,0.00880008,-7.73E-07,-0.00879992,-7.73E-07,0.00960008,-7.73E-07,0.0299999,-7.73E-07,0.00999986,0.00992
-8.64E-07,0,-8.64E-07,-0.000799922,-7.73E-07,-0.00319992,-7.73E-07,-0.00559992,-7.73E-07,0.00800008,-7.73E-07,0.0139999,-7.73E-07,0.00799986,0.00424
-8.62E-07,0.024,-8.62E-07,0.00400008,-7.72E-07,-0.00239992,-7.72E-07,-0.00879992,-7.72E-07,0.00880008,-7.72E-07,0.0139999,-7.72E-07,0.0159999,0.005520008
-8.60E-07,-0.016,-8.60E-07,0.000800078,-7.72E-07,-0.00239992,-7.72E-07,-0.0103999,-7.72E-07,0.0120001,-7.72E-07,0.0199999,-7.72E-07,0.0259999,0.009040016
-8.58E-07,0.024,-8.58E-07,-0.00399992,-7.72E-07,-0.000799922,-7.72E-07,-0.0119999,-7.72E-07,0.00560008,-7.72E-07,0.0179999,-7.72E-07,0.0119999,0.004560012
-8.56E-07,0.02,-8.56E-07,-0.00399992,-7.71E-07,0.00480008,-7.71E-07,-0.0151999,-7.71E-07,0.00960008,-7.71E-07,0.0159999,-7.71E-07,0.0179999,0.006640012
-8.54E-07,0.012,-8.54E-07,-0.00399992,-7.71E-07,-0.00399992,-7.71E-07,-0.00559992,-7.71E-07,0.0152001,-7.71E-07,0.0139999,-7.71E-07,0.0239999,0.008720012
-8.52E-07,0.004,-8.52E-07,-0.00159992,-7.70E-07,-0.00159992,-7.70E-07,-0.0135999,-7.70E-07,0.0184001,-7.70E-07,0.0219999,-7.70E-07,0.0259999,0.010240016
-8.50E-07,0.012,-8.50E-07,-0.00239992,-7.70E-07,-0.000799922,-7.70E-07,-0.0103999,-7.70E-07,0.00720008,-7.70E-07,0.0119999,-7.70E-07,0.0119999,0.004000012
-8.48E-07,0.024,-8.48E-07,-0.00399992,-7.70E-07,0.00560008,-7.70E-07,-0.00479992,-7.70E-07,0.0128001,-7.70E-07,0.0139999,-7.70E-07,0.0179999,0.009120012
-8.46E-07,0.048,-8.46E-07,0.000800078,-7.69E-07,0.000800078,-7.69E-07,-0.00879992,-7.69E-07,0.0160001,-7.69E-07,0.0139999,-7.69E-07,0.0259999,0.009600012
-8.44E-07,0.004,-8.44E-07,-0.00799992,-7.69E-07,0.00560008,-7.69E-07,-0.0103999,-7.69E-07,0.0144001,-7.69E-07,0.0119999,-7.69E-07,0.0199999,0.008320016
-8.42E-07,0.016,-8.42E-07,-0.00639992,-7.68E-07,-0.00399992,-7.68E-07,-0.0111999,-7.68E-07,0.00800008,-7.68E-07,0.0219999,-7.68E-07,0.0219999,0.007360012
-8.40E-07,0.016,-8.40E-07,-0.00159992,-7.68E-07,-0.00479992,-7.68E-07,-0.00639992,-7.68E-07,0.00640008,-7.68E-07,0.0219999,-7.68E-07,0.0259999,0.008640008
-8.38E-07,0.004,-8.38E-07,-0.00719992,-7.68E-07,0.00160008,-7.68E-07,-0.0103999,-7.68E-07,0.0176001,-7.68E-07,0.0199999,-7.68E-07,0.0199999,0.009760016
-8.36E-07,0.016,-8.36E-07,0.000800078,-7.67E-07,0.00640008,-7.67E-07,-0.00479992,-7.67E-07,0.0104001,-7.67E-07,0.0279999,-7.67E-07,0.0319999,0.014400012
-8.34E-07,-0.004,-8.34E-07,-0.00159992,-7.67E-07,-0.000799922,-7.67E-07,-0.00639992,-7.67E-07,0.0112001,-7.67E-07,0.0359999,-7.67E-07,0.0119999,0.010400012
-8.32E-07,-0.008,-8.32E-07,-0.000799922,-7.66E-07,-0.00239992,-7.66E-07,-0.00639992,-7.66E-07,0.0144001,-7.66E-07,0.0279999,-7.66E-07,0.0319999,0.013120012
-8.30E-07,0.012,-8.30E-07,-0.00159992,-7.66E-07,0.00480008,-7.66E-07,-0.0103999,-7.66E-07,0.00960008,-7.66E-07,0.0279999,-7.66E-07,0.0279999,0.012000012
-8.28E-07,-0.016,-8.28E-07,-0.00319992,-7.66E-07,0.000800078,-7.66E-07,-0.00399992,-7.66E-07,0.0192001,-7.66E-07,0.0179999,-7.66E-07,0.0179999,0.010400012
-8.26E-07,0.04,-8.26E-07,-0.00479992,-7.65E-07,0.00800008,-7.65E-07,-0.0103999,-7.65E-07,0.0160001,-7.65E-07,0.0199999,-7.65E-07,0.0199999,0.010720016
