time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-5.00E-06,0.04,-5.00E-06,0.0399994,-8.00E-07,0.0719994,-8.00E-07,-0.00800057,-8.00E-07,0.0559994,-8.00E-07,0.400001,-8.00E-07,-0.199999,0.064000046
-5.00E-06,0.1,-5.00E-06,-0.0240006,-8.00E-07,0.0319994,-8.00E-07,-0.0480006,-8.00E-07,0.0479994,-8.00E-07,0.360001,-8.00E-07,-0.199999,0.03840004
-5.00E-06,-0.04,-5.00E-06,-0.0160006,-7.99E-07,0.00799943,-7.99E-07,-0.0800006,-7.99E-07,0.0239994,-7.99E-07,0.120001,-7.99E-07,-0.119999,-0.009599954
-5.00E-06,0.02,-5.00E-06,0.0799994,-7.99E-07,0.103999,-7.99E-07,-0.0560006,-7.99E-07,0.00799943,-7.99E-07,0.320001,-7.99E-07,-0.239999,0.027199966
-5.00E-06,-0.08,-5.00E-06,-0.0160006,-7.98E-07,0.0799994,-7.98E-07,0.0159994,-7.98E-07,-0.0240006,-7.98E-07,0.360001,-7.98E-07,-0.159999,0.05440004
-5.00E-06,-0.02,-5.00E-06,0.0239994,-7.98E-07,0.0799994,-7.98E-07,-0.0240006,-7.98E-07,-0.0560006,-7.98E-07,0.400001,-7.98E-07,-0.159999,0.04800004
-5.00E-06,0.02,-5.00E-06,-0.0480006,-7.98E-07,-5.70E-07,-7.98E-07,-0.0240006,-7.98E-07,0.0399994,-7.98E-07,0.400001,-7.98E-07,-0.199999,0.043200046
-4.99E-06,0.02,-4.99E-06,0.00799943,-7.97E-07,0.0399994,-7.97E-07,-0.0480006,-7.97E-07,0.0479994,-7.97E-07,0.280001,-7.97E-07,-0.119999,0.04000004
-4.99E-06,-0.02,-4.99E-06,-0.0480006,-7.97E-07,0.0639994,-7.97E-07,-0.0960006,-7.97E-07,-5.70E-07,-7.97E-07,0.360001,-7.97E-07,-0.159999,0.033600046
-4.99E-06,0.04,-4.99E-06,0.0159994,-7.96E-07,0.0399994,-7.96E-07,-0.0800006,-7.96E-07,0.0799994,-7.96E-07,0.520001,-7.96E-07,1.34E-06,0.112000108
-4.99E-06,0,-4.99E-06,0.0239994,-7.96E-07,0.0639994,-7.96E-07,-0.0160006,-7.96E-07,-0.0240006,-7.96E-07,0.480001,-7.96E-07,-0.119999,0.07680004
-4.99E-06,0.04,-4.99E-06,-0.0160006,-7.96E-07,0.0399994,-7.96E-07,-0.0240006,-7.96E-07,-0.0320006,-7.96E-07,0.400001,-7.96E-07,-0.0399987,0.0688001
-4.99E-06,0.1,-4.99E-06,-0.0240006,-7.95E-07,0.0799994,-7.95E-07,-0.0160006,-7.95E-07,-5.70E-07,-7.95E-07,0.240001,-7.95E-07,-0.159999,0.028800046
-4.99E-06,0.02,-4.99E-06,0.0239994,-7.95E-07,0.0319994,-7.95E-07,-0.0480006,-7.95E-07,0.0239994,-7.95E-07,0.480001,-7.95E-07,0.0400013,0.1056001
-4.99E-06,-0.04,-4.99E-06,0.00799943,-7.94E-07,0.0559994,-7.94E-07,-0.0800006,-7.94E-07,-5.70E-07,-7.94E-07,0.240001,-7.94E-07,-0.0399987,0.035200106
-4.99E-06,-0.04,-4.99E-06,0.0479994,-7.94E-07,0.0159994,-7.94E-07,0.0399994,-7.94E-07,0.0479994,-7.94E-07,0.440001,-7.94E-07,0.0400013,0.1168001
-4.99E-06,-0.08,-4.99E-06,-0.0400006,-7.94E-07,-5.70E-07,-7.94E-07,-5.70E-07,-7.94E-07,0.0239994,-7.94E-07,0.320001,-7.94E-07,0.0400013,0.076800112
-4.99E-06,-0.1,-4.99E-06,-0.0480006,-7.93E-07,-0.0400006,-7.93E-07,-0.0560006,-7.93E-07,0.0879994,-7.93E-07,0.360001,-7.93E-07,-0.279999,0.01440004
-4.99E-06,-0.02,-4.99E-06,-0.0320006,-7.93E-07,0.0479994,-7.93E-07,-0.0400006,-7.93E-07,0.0559994,-7.93E-07,0.240001,-7.93E-07,-0.119999,0.03680004
-4.98E-06,0,-4.98E-06,-0.0800006,-7.92E-07,0.0319994,-7.92E-07,0.0159994,-7.92E-07,0.0479994,-7.92E-07,0.360001,-7.92E-07,-0.0799987,0.0752001
-4.98E-06,0.06,-4.98E-06,-0.0160006,-7.92E-07,0.0719994,-7.92E-07,-5.70E-07,-7.92E-07,0.0639994,-7.92E-07,0.200001,-7.92E-07,-0.119999,0.043200046
-4.98E-06,0,-4.98E-06,-0.0720006,-7.92E-07,0.111999,-7.92E-07,0.0319994,-7.92E-07,-5.70E-07,-7.92E-07,0.440001,-7.92E-07,-0.0399987,0.108800026
-4.98E-06,0,-4.98E-06,0.00799943,-7.91E-07,0.0319994,-7.91E-07,0.0159994,-7.91E-07,0.0239994,-7.91E-07,0.160001,-7.91E-07,-0.199999,0.00640004
-4.98E-06,0,-4.98E-06,-0.0320006,-7.91E-07,0.0319994,-7.91E-07,0.00799943,-7.91E-07,0.0639994,-7.91E-07,0.280001,-7.91E-07,-0.0799987,0.060800106
-4.98E-06,0,-4.98E-06,-0.0400006,-7.90E-07,0.0159994,-7.90E-07,-0.0720006,-7.90E-07,0.0719994,-7.90E-07,0.200001,-7.90E-07,0.0800013,0.0592001
-4.98E-06,0.02,-4.98E-06,0.0239994,-7.90E-07,0.103999,-7.90E-07,0.0399994,-7.90E-07,0.0319994,-7.90E-07,0.400001,-7.90E-07,-0.279999,0.05919996
-4.98E-06,-0.02,-4.98E-06,-0.0240006,-7.90E-07,0.0639994,-7.90E-07,-0.0800006,-7.90E-07,0.0319994,-7.90E-07,0.320001,-7.90E-07,-0.159999,0.03520004
-4.98E-06,0,-4.98E-06,-0.0320006,-7.89E-07,0.0719994,-7.89E-07,0.0239994,-7.89E-07,-0.0640006,-7.89E-07,0.320001,-7.89E-07,-0.159999,0.03840004
-4.98E-06,-0.12,-4.98E-06,-0.0400006,-7.89E-07,0.119999,-7.89E-07,-0.0560006,-7.89E-07,0.0479994,-7.89E-07,0.0400013,-7.89E-07,-0.0799987,0.01440008
-4.98E-06,0.04,-4.98E-06,-0.0320006,-7.88E-07,0.0319994,-7.88E-07,-0.0880006,-7.88E-07,0.0399994,-7.88E-07,0.280001,-7.88E-07,-0.279999,-0.00319996
-4.98E-06,0,-4.98E-06,-0.0560006,-7.88E-07,0.103999,-7.88E-07,0.0159994,-7.88E-07,0.0319994,-7.88E-07,0.160001,-7.88E-07,-0.199999,0.02239996
-4.98E-06,0,-4.98E-06,-0.0400006,-7.88E-07,-0.00800057,-7.88E-07,-0.0800006,-7.88E-07,0.0239994,-7.88E-07,0.280001,-7.88E-07,-0.0399987,0.035200106
-4.97E-06,-0.1,-4.97E-06,-0.0560006,-7.87E-07,0.0879994,-7.87E-07,-0.0240006,-7.87E-07,0.0399994,-7.87E-07,0.360001,-7.87E-07,-0.359999,0.02080004
-4.97E-06,0,-4.97E-06,-0.0480006,-7.87E-07,0.0239994,-7.87E-07,0.0719994,-7.87E-07,0.0319994,-7.87E-07,0.480001,-7.87E-07,-0.119999,0.09760004
-4.97E-06,-0.04,-4.97E-06,0.0159994,-7.86E-07,0.0399994,-7.86E-07,-0.0160006,-7.86E-07,0.0399994,-7.86E-07,0.200001,-7.86E-07,-0.119999,0.02880004
-4.97E-06,0.02,-4.97E-06,-0.0320006,-7.86E-07,0.0639994,-7.86E-07,0.0239994,-7.86E-07,-0.00800057,-7.86E-07,0.320001,-7.86E-07,-0.119999,0.056000046
-4.97E-06,0,-4.97E-06,0.0399994,-7.86E-07,0.0479994,-7.86E-07,-0.0640006,-7.86E-07,0.0319994,-7.86E-07,0.120001,-7.86E-07,-0.119999,0.00320004
-4.97E-06,0,-4.97E-06,0.0239994,-7.85E-07,0.127999,-7.85E-07,-0.0240006,-7.85E-07,0.0159994,-7.85E-07,0.360001,-7.85E-07,-0.0799987,0.08000002
-4.97E-06,-0.06,-4.97E-06,0.0159994,-7.85E-07,0.00799943,-7.85E-07,-0.0320006,-7.85E-07,0.111999,-7.85E-07,0.240001,-7.85E-07,-0.159999,0.033599966
-4.97E-06,-0.02,-4.97E-06,0.0719994,-7.84E-07,0.103999,-7.84E-07,-0.0240006,-7.84E-07,0.0319994,-7.84E-07,0.240001,-7.84E-07,1.34E-06,0.070400028
-4.97E-06,0,-4.97E-06,0.0159994,-7.84E-07,0.0239994,-7.84E-07,-0.0640006,-7.84E-07,0.0719994,-7.84E-07,0.240001,-7.84E-07,-0.0799987,0.0384001
-4.97E-06,0.04,-4.97E-06,0.0159994,-7.84E-07,0.00799943,-7.84E-07,-0.0160006,-7.84E-07,0.0479994,-7.84E-07,0.400001,-7.84E-07,1.34E-06,0.088000114
-4.97E-06,-0.06,-4.97E-06,-0.0160006,-7.83E-07,0.00799943,-7.83E-07,-0.00800057,-7.83E-07,-5.70E-07,-7.83E-07,0.280001,-7.83E-07,0.120001,0.080000058
-4.97E-06,-0.04,-4.97E-06,0.0559994,-7.83E-07,-5.70E-07,-7.83E-07,-0.0160006,-7.83E-07,0.0399994,-7.83E-07,0.280001,-7.83E-07,0.200001,0.100800046
-4.96E-06,-0.02,-4.96E-06,0.0399994,-7.82E-07,0.0159994,-7.82E-07,-0.0160006,-7.82E-07,-0.0560006,-7.82E-07,0.320001,-7.82E-07,0.160001,0.08480004
-4.96E-06,-0.02,-4.96E-06,0.0159994,-7.82E-07,-0.0400006,-7.82E-07,-0.0800006,-7.82E-07,-0.00800057,-7.82E-07,0.400001,-7.82E-07,0.0400013,0.062400106
-4.96E-06,0.02,-4.96E-06,0.0399994,-7.82E-07,-0.00800057,-7.82E-07,-0.0960006,-7.82E-07,0.0559994,-7.82E-07,0.320001,-7.82E-07,1.34E-06,0.054400114
-4.96E-06,0.04,-4.96E-06,-0.0160006,-7.81E-07,0.0239994,-7.81E-07,-0.0320006,-7.81E-07,0.0639994,-7.81E-07,0.200001,-7.81E-07,0.160001,0.08320004
-4.96E-06,0.02,-4.96E-06,-0.0240006,-7.81E-07,0.0559994,-7.81E-07,-0.112001,-7.81E-07,0.00799943,-7.81E-07,0.200001,-7.81E-07,-0.0799987,0.014400026
-4.96E-06,0.02,-4.96E-06,0.0959994,-7.80E-07,0.0879994,-7.80E-07,-0.0160006,-7.80E-07,0.111999,-7.80E-07,0.280001,-7.80E-07,1.34E-06,0.092800028
-4.96E-06,0,-4.96E-06,-0.0400006,-7.80E-07,0.00799943,-7.80E-07,0.0159994,-7.80E-07,0.00799943,-7.80E-07,0.400001,-7.80E-07,-0.199999,0.046400052
-4.96E-06,-0.02,-4.96E-06,0.0319994,-7.80E-07,0.0559994,-7.80E-07,-0.0480006,-7.80E-07,0.00799943,-7.80E-07,0.200001,-7.80E-07,-0.0799987,0.027200106
-4.96E-06,0.06,-4.96E-06,-0.0320006,-7.79E-07,0.0399994,-7.79E-07,-0.0400006,-7.79E-07,0.0719994,-7.79E-07,0.320001,-7.79E-07,-0.159999,0.04640004
-4.96E-06,0.04,-4.96E-06,0.0719994,-7.79E-07,0.127999,-7.79E-07,-0.0160006,-7.79E-07,0.0239994,-7.79E-07,0.320001,-7.79E-07,-0.279999,0.03519996
-4.96E-06,0,-4.96E-06,0.0159994,-7.78E-07,0.0879994,-7.78E-07,-5.70E-07,-7.78E-07,0.0319994,-7.78E-07,0.120001,-7.78E-07,-0.199999,0.008000046
-4.96E-06,0.08,-4.96E-06,0.00799943,-7.78E-07,0.0799994,-7.78E-07,0.0239994,-7.78E-07,0.0559994,-7.78E-07,0.480001,-7.78E-07,1.34E-06,0.128000108
-4.96E-06,0.04,-4.96E-06,-0.0320006,-7.78E-07,0.00799943,-7.78E-07,-0.0560006,-7.78E-07,0.0159994,-7.78E-07,0.200001,-7.78E-07,1.34E-06,0.033600114
-4.95E-06,0.08,-4.95E-06,-0.0320006,-7.77E-07,-0.0160006,-7.77E-07,-5.70E-07,-7.77E-07,0.0319994,-7.77E-07,0.360001,-7.77E-07,1.34E-06,0.075200114
-4.95E-06,0.02,-4.95E-06,0.00799943,-7.77E-07,-0.00800057,-7.77E-07,-0.0480006,-7.77E-07,-0.00800057,-7.77E-07,0.440001,-7.77E-07,-0.199999,0.035200052
-4.95E-06,0,-4.95E-06,0.0159994,-7.76E-07,0.0319994,-7.76E-07,-0.0240006,-7.76E-07,0.0399994,-7.76E-07,0.280001,-7.76E-07,-0.199999,0.02560004
-4.95E-06,0,-4.95E-06,-0.0240006,-7.76E-07,0.0239994,-7.76E-07,-0.0400006,-7.76E-07,0.0159994,-7.76E-07,0.240001,-7.76E-07,-0.239999,4E-08
-4.95E-06,-0.04,-4.95E-06,0.00799943,-7.76E-07,0.0559994,-7.76E-07,-0.0320006,-7.76E-07,-0.0240006,-7.76E-07,0.400001,-7.76E-07,-0.119999,0.05600004
-4.95E-06,0.06,-4.95E-06,-0.0160006,-7.75E-07,0.0399994,-7.75E-07,-0.00800057,-7.75E-07,0.0319994,-7.75E-07,0.280001,-7.75E-07,-0.119999,0.044800046
