time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-5.00E-05,-0.012,-5.00E-05,-0.00319996,-8.00E-07,0.00200004,-8.00E-07,3.90E-08,-8.00E-07,0.00240004,-8.00E-07,0.0104001,-8.00E-07,0.000800078,3.12E-03
-5.00E-05,0,-5.00E-05,0.000800039,-8.00E-07,0.00360004,-8.00E-07,0.00120004,-8.00E-07,0.00160004,-8.00E-07,0.0136001,-8.00E-07,-0.00159992,3.68E-03
-5.00E-05,0.004,-5.00E-05,-0.000399961,-7.99E-07,0.00120004,-7.99E-07,0.00200004,-7.99E-07,0.000800039,-7.99E-07,0.0144001,-7.99E-07,0.0128001,6.24E-03
-5.00E-05,-0.032,-5.00E-05,-0.00119996,-7.99E-07,0.00320004,-7.99E-07,0.00160004,-7.99E-07,0.00120004,-7.99E-07,0.0120001,-7.99E-07,0.00560008,4.72E-03
-5.00E-05,0.016,-5.00E-05,-0.00279996,-7.98E-07,0.000800039,-7.98E-07,0.00120004,-7.98E-07,0.00200004,-7.98E-07,0.00400008,-7.98E-07,0.00240008,2.08E-03
-5.00E-05,-0.004,-5.00E-05,3.90E-08,-7.98E-07,0.000800039,-7.98E-07,0.000800039,-7.98E-07,0.00280004,-7.98E-07,0.00800008,-7.98E-07,-0.000799922,2.32E-03
-5.00E-05,0.012,-5.00E-05,-0.000799961,-7.98E-07,0.00200004,-7.98E-07,0.000800039,-7.98E-07,0.000800039,-7.98E-07,0.0128001,-7.98E-07,0.00560008,4.40E-03
-5.00E-05,0.016,-5.00E-05,-0.000399961,-7.97E-07,0.00280004,-7.97E-07,0.00200004,-7.97E-07,0.00120004,-7.97E-07,0.0112001,-7.97E-07,0.0112001,5.68E-03
-5.00E-05,0.048,-5.00E-05,-0.00119996,-7.97E-07,0.000400039,-7.97E-07,0.00360004,-7.97E-07,-0.000399961,-7.97E-07,0.0136001,-7.97E-07,0.00480008,4.40E-03
-5.00E-05,0,-5.00E-05,0.00120004,-7.96E-07,-0.00119996,-7.96E-07,0.00240004,-7.96E-07,0.00200004,-7.96E-07,0.00480008,-7.96E-07,-0.00159992,1.28E-03
-5.00E-05,0.004,-5.00E-05,0.000400039,-7.96E-07,0.00120004,-7.96E-07,0.00400004,-7.96E-07,0.00200004,-7.96E-07,0.00720008,-7.96E-07,0.00480008,3.84E-03
-5.00E-05,-0.008,-5.00E-05,-0.000799961,-7.96E-07,0.00200004,-7.96E-07,0.00280004,-7.96E-07,3.90E-08,-7.96E-07,0.00320008,-7.96E-07,0.00720008,3.04E-03
-5.00E-05,0.008,-5.00E-05,-0.000799961,-7.95E-07,0.00160004,-7.95E-07,0.000800039,-7.95E-07,3.90E-08,-7.95E-07,0.0136001,-7.95E-07,0.00880008,4.96E-03
-5.00E-05,0.016,-5.00E-05,0.00120004,-7.95E-07,3.90E-08,-7.95E-07,0.00200004,-7.95E-07,0.00200004,-7.95E-07,0.0120001,-7.95E-07,0.00240008,3.68E-03
-5.00E-05,0.024,-5.00E-05,0.00120004,-7.94E-07,0.00120004,-7.94E-07,0.00120004,-7.94E-07,-0.000799961,-7.94E-07,0.00880008,-7.94E-07,0.0120001,4.48E-03
-5.00E-05,-0.004,-5.00E-05,-0.000799961,-7.94E-07,0.00280004,-7.94E-07,0.00200004,-7.94E-07,0.00160004,-7.94E-07,0.0120001,-7.94E-07,-0.00399992,2.88E-03
-5.00E-05,0.016,-5.00E-05,0.000800039,-7.94E-07,0.00200004,-7.94E-07,0.000400039,-7.94E-07,0.00120004,-7.94E-07,0.0136001,-7.94E-07,0.0112001,5.68E-03
