time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-1.00E-05,0.008,-1.00E-05,0.0319994,-8.00E-07,-0.0320006,-8.00E-07,-0.0320006,-8.00E-07,-5.70E-07,-8.00E-07,0.200001,-8.00E-07,-0.159999,-4.80E-03
-1.00E-05,-0.004,-1.00E-05,-5.70E-07,-8.00E-07,0.0719994,-8.00E-07,-0.0560006,-8.00E-07,0.0239994,-8.00E-07,0.400001,-8.00E-07,-0.0799987,7.20E-02
-1.00E-05,0,-1.00E-05,0.0239994,-7.99E-07,-0.0160006,-7.99E-07,-0.00800057,-7.99E-07,0.0479994,-7.99E-07,0.560001,-7.99E-07,-0.319999,5.28E-02
-1.00E-05,0.004,-1.00E-05,0.00799943,-7.99E-07,0.0319994,-7.99E-07,-0.0560006,-7.99E-07,-0.0160006,-7.99E-07,0.0800013,-7.99E-07,-0.199999,-3.20E-02
-1.00E-05,0.028,-1.00E-05,0.0559994,-7.98E-07,0.0319994,-7.98E-07,-5.70E-07,-7.98E-07,0.0479994,-7.98E-07,0.120001,-7.98E-07,-0.159999,8.00E-03
-1.00E-05,0.008,-1.00E-05,-0.0560006,-7.98E-07,-5.70E-07,-7.98E-07,-0.0560006,-7.98E-07,-0.00800057,-7.98E-07,0.160001,-7.98E-07,-0.159999,-1.28E-02
-1.00E-05,0.008,-1.00E-05,-5.70E-07,-7.98E-07,-5.70E-07,-7.98E-07,-0.0320006,-7.98E-07,0.0159994,-7.98E-07,0.240001,-7.98E-07,-0.119999,2.08E-02
-1.00E-05,0.008,-1.00E-05,-0.0160006,-7.97E-07,-0.0160006,-7.97E-07,-0.0320006,-7.97E-07,-0.0160006,-7.97E-07,0.280001,-7.97E-07,-0.319999,-2.08E-02
-1.00E-05,-0.028,-1.00E-05,0.0159994,-7.97E-07,0.0879994,-7.97E-07,-0.00800057,-7.97E-07,-5.70E-07,-7.97E-07,0.280001,-7.97E-07,-0.199999,3.20E-02
-1.00E-05,0.004,-1.00E-05,-5.70E-07,-7.96E-07,0.0799994,-7.96E-07,-0.0800006,-7.96E-07,0.0239994,-7.96E-07,0.280001,-7.96E-07,-0.119999,3.68E-02
