time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-1.00E-06,0.005,-1.00E-06,-0.00879992,-8.00E-07,0.00400008,-8.00E-07,-0.00239992,-8.00E-07,0.00560008,-8.00E-07,0.0159999,-8.00E-07,0.00599986,0.00584
-9.98E-07,-0.001,-9.98E-07,-0.00559992,-8.00E-07,-0.00399992,-8.00E-07,-0.00399992,-8.00E-07,0.00880008,-8.00E-07,-0.00200014,-8.00E-07,0.0119999,0.00216
-9.96E-07,0.005,-9.96E-07,-0.00239992,-7.99E-07,-0.000799922,-7.99E-07,-0.00319992,-7.99E-07,0.0232001,-7.99E-07,0.00399986,-7.99E-07,0.0219999,0.009040004
-9.94E-07,0,-9.94E-07,0.000800078,-7.99E-07,-0.00559992,-7.99E-07,-0.00479992,-7.99E-07,0.00800008,-7.99E-07,0.00599986,-7.99E-07,0.0219999,0.00512
-9.92E-07,-0.001,-9.92E-07,-0.00319992,-7.98E-07,7.80E-08,-7.98E-07,-0.00639992,-7.98E-07,0.0152001,-7.98E-07,0.00999986,-7.98E-07,0.0179999,0.007360004
-9.90E-07,-0.004,-9.90E-07,-0.00639992,-7.98E-07,0.00320008,-7.98E-07,-0.00479992,-7.98E-07,0.0144001,-7.98E-07,0.00799986,-7.98E-07,0.00399986,0.004959996
-9.88E-07,0.005,-9.88E-07,-0.00719992,-7.98E-07,0.000800078,-7.98E-07,-0.00239992,-7.98E-07,0.0120001,-7.98E-07,-1.42E-07,-7.98E-07,0.00799986,0.003679995
-9.86E-07,0.001,-9.86E-07,-0.00639992,-7.97E-07,-0.00639992,-7.97E-07,7.80E-08,-7.97E-07,0.0144001,-7.97E-07,-0.00200014,-7.97E-07,0.0139999,0.004000004
-9.84E-07,-0.002,-9.84E-07,-0.0119999,-7.97E-07,0.00720008,-7.97E-07,-0.00559992,-7.97E-07,0.0152001,-7.97E-07,0.0159999,-7.97E-07,0.00399986,0.007360004
-9.82E-07,0.002,-9.82E-07,-0.00719992,-7.96E-07,-0.00559992,-7.96E-07,-0.0111999,-7.96E-07,0.0136001,-7.96E-07,0.00799986,-7.96E-07,0.0139999,0.003760008
-9.80E-07,-0.001,-9.80E-07,-0.00719992,-7.96E-07,7.80E-08,-7.96E-07,-0.00959992,-7.96E-07,0.0136001,-7.96E-07,0.0159999,-7.96E-07,0.00599986,0.005200004
-9.78E-07,0.007,-9.78E-07,-0.00559992,-7.96E-07,-0.00159992,-7.96E-07,-0.00479992,-7.96E-07,0.0224001,-7.96E-07,-0.00200014,-7.96E-07,0.0159999,0.006000004
-9.76E-07,0.005,-9.76E-07,-0.00719992,-7.95E-07,-0.00479992,-7.95E-07,-0.00559992,-7.95E-07,0.0120001,-7.95E-07,0.00599986,-7.95E-07,0.0159999,0.004720004
-9.74E-07,-0.001,-9.74E-07,-0.00799992,-7.95E-07,-0.00639992,-7.95E-07,-0.00399992,-7.95E-07,0.0112001,-7.95E-07,-0.00400014,-7.95E-07,0.0139999,0.002160004
-9.72E-07,0,-9.72E-07,-0.0111999,-7.94E-07,-0.00639992,-7.94E-07,-0.000799922,-7.94E-07,0.0208001,-7.94E-07,0.00599986,-7.94E-07,0.0219999,0.008320004
