time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B,
-1.00E-06,0.002,-1.00E-06,-0.0320006,-8.00E-07,0.0559994,-8.00E-07,-0.0320006,-8.00E-07,0.0639994,-8.00E-07,0.200001,-8.00E-07,-0.199999,0.01760004
-1.00E-06,-0.004,-1.00E-06,-0.0400006,-8.00E-07,0.0959994,-8.00E-07,-0.0400006,-8.00E-07,0.0239994,-8.00E-07,0.280001,-8.00E-07,-0.319999,0.00800004
-9.99E-07,-0.002,-9.99E-07,-0.0560006,-7.99E-07,0.0239994,-7.99E-07,-0.0320006,-7.99E-07,0.0479994,-7.99E-07,0.280001,-7.99E-07,-0.0799987,0.0480001
-9.99E-07,-0.01,-9.99E-07,-0.0640006,-7.99E-07,0.00799943,-7.99E-07,0.00799943,-7.99E-07,0.00799943,-7.99E-07,0.120001,-7.99E-07,-0.159999,-0.003199942
-9.98E-07,0.002,-9.98E-07,0.00799943,-7.98E-07,0.0879994,-7.98E-07,-0.0800006,-7.98E-07,0.0559994,-7.98E-07,0.240001,-7.98E-07,-0.159999,0.02880004
-9.98E-07,-0.006,-9.98E-07,-0.0480006,-7.98E-07,0.00799943,-7.98E-07,0.0159994,-7.98E-07,0.0959994,-7.98E-07,0.360001,-7.98E-07,-0.479999,4.6E-08
-9.98E-07,0.002,-9.98E-07,0.0159994,-7.98E-07,0.0719994,-7.98E-07,0.0159994,-7.98E-07,0.0479994,-7.98E-07,0.360001,-7.98E-07,-0.119999,0.07520004
-9.97E-07,-0.004,-9.97E-07,-0.0560006,-7.97E-07,-5.70E-07,-7.97E-07,-0.0160006,-7.97E-07,0.0479994,-7.97E-07,0.200001,-7.97E-07,-0.119999,0.022400046
-9.97E-07,-0.006,-9.97E-07,-5.70E-07,-7.97E-07,-0.0240006,-7.97E-07,-0.0160006,-7.97E-07,0.119999,-7.97E-07,0.360001,-7.97E-07,-0.279999,0.03199996
-9.96E-07,-0.002,-9.96E-07,0.0399994,-7.96E-07,0.0719994,-7.96E-07,-5.70E-07,-7.96E-07,0.0319994,-7.96E-07,0.400001,-7.96E-07,-0.359999,0.028800046
-9.96E-07,0,-9.96E-07,0.0159994,-7.96E-07,-0.0480006,-7.96E-07,0.0159994,-7.96E-07,0.0799994,-7.96E-07,0.520001,-7.96E-07,-0.399999,0.03360004
-9.96E-07,-0.002,-9.96E-07,0.0319994,-7.96E-07,0.0239994,-7.96E-07,-0.0320006,-7.96E-07,0.0559994,-7.96E-07,0.280001,-7.96E-07,-0.279999,0.00960004
-9.95E-07,-0.004,-9.95E-07,-0.0640006,-7.95E-07,0.0399994,-7.95E-07,-0.0400006,-7.95E-07,0.0159994,-7.95E-07,0.280001,-7.95E-07,-0.239999,0.01120004
-9.95E-07,-0.008,-9.95E-07,-0.0160006,-7.95E-07,0.0479994,-7.95E-07,-0.0400006,-7.95E-07,0.0319994,-7.95E-07,0.200001,-7.95E-07,-0.439999,-0.03999996
-9.94E-07,0,-9.94E-07,-0.0240006,-7.94E-07,0.0799994,-7.94E-07,-0.0240006,-7.94E-07,0.0159994,-7.94E-07,0.360001,-7.94E-07,-0.0399987,0.0784001
-9.94E-07,0.004,-9.94E-07,0.0159994,-7.94E-07,0.119999,-7.94E-07,0.0159994,-7.94E-07,-0.0320006,-7.94E-07,0.320001,-7.94E-07,-0.159999,0.05279996
-9.94E-07,0.004,-9.94E-07,0.0159994,-7.94E-07,0.0719994,-7.94E-07,-0.0160006,-7.94E-07,0.0399994,-7.94E-07,0.200001,-7.94E-07,-0.159999,0.02720004
-9.93E-07,-0.004,-9.93E-07,0.00799943,-7.93E-07,-0.0400006,-7.93E-07,0.0319994,-7.93E-07,0.0399994,-7.93E-07,0.240001,-7.93E-07,-0.239999,0.00640004
-9.93E-07,0.008,-9.93E-07,-0.0320006,-7.93E-07,0.0879994,-7.93E-07,-0.0800006,-7.93E-07,0.0559994,-7.93E-07,0.360001,-7.93E-07,-0.279999,0.02880004
-9.92E-07,0.002,-9.92E-07,-0.120001,-7.92E-07,-0.0320006,-7.92E-07,-0.0160006,-7.92E-07,0.0559994,-7.92E-07,0.0800013,-7.92E-07,-0.239999,-0.0303999
-9.92E-07,0.008,-9.92E-07,-0.0240006,-7.92E-07,0.0799994,-7.92E-07,-0.00800057,-7.92E-07,0.0159994,-7.92E-07,0.280001,-7.92E-07,-0.159999,0.041600046
-9.92E-07,-0.006,-9.92E-07,-0.00800057,-7.92E-07,0.00799943,-7.92E-07,-0.0400006,-7.92E-07,0.0159994,-7.92E-07,0.440001,-7.92E-07,-0.279999,0.028800046
-9.91E-07,0,-9.91E-07,-0.0560006,-7.91E-07,0.0159994,-7.91E-07,-0.00800057,-7.91E-07,0.0399994,-7.91E-07,0.280001,-7.91E-07,-0.359999,-0.006399954
-9.91E-07,-0.006,-9.91E-07,-0.0720006,-7.91E-07,0.0239994,-7.91E-07,-0.0640006,-7.91E-07,0.0239994,-7.91E-07,0.200001,-7.91E-07,-0.279999,-0.01919996
-9.90E-07,-0.004,-9.90E-07,-0.00800057,-7.90E-07,0.0639994,-7.90E-07,-0.00800057,-7.90E-07,0.0399994,-7.90E-07,0.240001,-7.90E-07,-0.319999,0.003200046
-9.90E-07,-0.006,-9.90E-07,0.00799943,-7.90E-07,0.0239994,-7.90E-07,-5.70E-07,-7.90E-07,0.0239994,-7.90E-07,0.320001,-7.90E-07,-0.359999,0.001600046
-9.90E-07,0.002,-9.90E-07,-0.0320006,-7.90E-07,0.0799994,-7.90E-07,0.0479994,-7.90E-07,0.0559994,-7.90E-07,0.440001,-7.90E-07,-0.0799987,0.1088001
-9.89E-07,0.002,-9.89E-07,-0.0160006,-7.89E-07,0.0159994,-7.89E-07,-5.70E-07,-7.89E-07,-0.0800006,-7.89E-07,0.240001,-7.89E-07,-0.0399987,0.027200106
-9.89E-07,-0.008,-9.89E-07,-0.0400006,-7.89E-07,0.0319994,-7.89E-07,0.0159994,-7.89E-07,0.0399994,-7.89E-07,0.320001,-7.89E-07,-0.199999,0.04160004
-9.88E-07,-0.004,-9.88E-07,-0.0720006,-7.88E-07,0.0319994,-7.88E-07,-0.00800057,-7.88E-07,0.00799943,-7.88E-07,0.280001,-7.88E-07,-0.239999,0.014400052
-9.88E-07,0.004,-9.88E-07,-0.0560006,-7.88E-07,-0.0240006,-7.88E-07,-0.00800057,-7.88E-07,0.0799994,-7.88E-07,0.360001,-7.88E-07,-0.119999,0.057600046
-9.88E-07,0,-9.88E-07,-0.104001,-7.88E-07,0.0399994,-7.88E-07,-0.0160006,-7.88E-07,0.0479994,-7.88E-07,0.120001,-7.88E-07,-0.119999,0.01440004
-9.87E-07,0.008,-9.87E-07,-0.0240006,-7.87E-07,0.0959994,-7.87E-07,0.0239994,-7.87E-07,0.0399994,-7.87E-07,0.200001,-7.87E-07,-0.199999,0.03200004
-9.87E-07,-0.006,-9.87E-07,-0.0240006,-7.87E-07,0.0959994,-7.87E-07,-0.00800057,-7.87E-07,0.0239994,-7.87E-07,0.120001,-7.87E-07,-0.119999,0.022400046
-9.86E-07,0.008,-9.86E-07,-0.0800006,-7.86E-07,0.0239994,-7.86E-07,0.0639994,-7.86E-07,-5.70E-07,-7.86E-07,0.360001,-7.86E-07,-0.119999,0.065600046
-9.86E-07,0.002,-9.86E-07,-0.0240006,-7.86E-07,0.0399994,-7.86E-07,0.0319994,-7.86E-07,-0.0160006,-7.86E-07,0.240001,-7.86E-07,-0.119999,0.03520004
-9.86E-07,0.008,-9.86E-07,-0.0240006,-7.86E-07,0.0239994,-7.86E-07,0.00799943,-7.86E-07,0.00799943,-7.86E-07,0.360001,-7.86E-07,-0.0399987,0.072000112
-9.85E-07,-0.004,-9.85E-07,0.0639994,-7.85E-07,-0.0240006,-7.85E-07,-0.0160006,-7.85E-07,-0.0560006,-7.85E-07,0.400001,-7.85E-07,-0.319999,-0.00319996
-9.85E-07,-0.004,-9.85E-07,-0.0400006,-7.85E-07,0.0319994,-7.85E-07,0.00799943,-7.85E-07,0.00799943,-7.85E-07,0.360001,-7.85E-07,-0.319999,0.017600052
-9.84E-07,0.004,-9.84E-07,0.0239994,-7.84E-07,-0.00800057,-7.84E-07,-0.0320006,-7.84E-07,-0.0960006,-7.84E-07,0.240001,-7.84E-07,-0.239999,-0.027199954
-9.84E-07,0,-9.84E-07,-0.0800006,-7.84E-07,0.0639994,-7.84E-07,0.0479994,-7.84E-07,0.0319994,-7.84E-07,0.280001,-7.84E-07,-0.239999,0.03680004
-9.84E-07,-0.004,-9.84E-07,-0.0160006,-7.84E-07,-0.00800057,-7.84E-07,-0.0160006,-7.84E-07,-0.00800057,-7.84E-07,0.200001,-7.84E-07,-0.279999,-0.022399948
-9.83E-07,0.002,-9.83E-07,-0.0560006,-7.83E-07,0.0559994,-7.83E-07,-0.0640006,-7.83E-07,0.0399994,-7.83E-07,0.400001,-7.83E-07,-0.279999,0.03040004
-9.83E-07,0,-9.83E-07,-0.0240006,-7.83E-07,-0.0400006,-7.83E-07,0.0239994,-7.83E-07,-0.0720006,-7.83E-07,0.160001,-7.83E-07,-0.119999,-0.00959996
-9.82E-07,0.006,-9.82E-07,-0.0160006,-7.82E-07,0.0559994,-7.82E-07,-0.0800006,-7.82E-07,-0.00800057,-7.82E-07,0.120001,-7.82E-07,-0.0399987,0.009600106
-9.82E-07,0,-9.82E-07,-0.0240006,-7.82E-07,0.00799943,-7.82E-07,0.0639994,-7.82E-07,0.0159994,-7.82E-07,0.320001,-7.82E-07,-0.399999,0.001600046
-9.82E-07,0.006,-9.82E-07,0.00799943,-7.82E-07,0.0559994,-7.82E-07,-0.0640006,-7.82E-07,0.0159994,-7.82E-07,0.200001,-7.82E-07,1.34E-06,0.041600108
-9.81E-07,0.006,-9.81E-07,-0.0560006,-7.81E-07,0.0319994,-7.81E-07,-0.0640006,-7.81E-07,0.0319994,-7.81E-07,0.280001,-7.81E-07,-0.0399987,0.0480001
-9.81E-07,0.002,-9.81E-07,-0.0320006,-7.81E-07,0.0399994,-7.81E-07,-0.0400006,-7.81E-07,0.00799943,-7.81E-07,0.280001,-7.81E-07,-0.0399987,0.049600106
-9.80E-07,-0.008,-9.80E-07,0.0559994,-7.80E-07,0.0719994,-7.80E-07,0.0159994,-7.80E-07,0.0959994,-7.80E-07,0.280001,-7.80E-07,-0.319999,0.02880004
-9.80E-07,-0.008,-9.80E-07,-0.0160006,-7.80E-07,-0.00800057,-7.80E-07,-0.0400006,-7.80E-07,0.0239994,-7.80E-07,0.360001,-7.80E-07,-0.279999,0.011200046
-9.80E-07,-0.004,-9.80E-07,-0.0400006,-7.80E-07,0.0799994,-7.80E-07,-0.0160006,-7.80E-07,-0.00800057,-7.80E-07,0.240001,-7.80E-07,-0.0399987,0.051200106
-9.79E-07,-0.002,-9.79E-07,-0.00800057,-7.79E-07,0.0159994,-7.79E-07,0.0239994,-7.79E-07,0.0639994,-7.79E-07,0.440001,-7.79E-07,-0.159999,0.07680004
-9.79E-07,-0.002,-9.79E-07,-0.0160006,-7.79E-07,0.0399994,-7.79E-07,0.0239994,-7.79E-07,-5.70E-07,-7.79E-07,0.280001,-7.79E-07,-0.239999,0.020800046
-9.78E-07,0.004,-9.78E-07,-0.00800057,-7.78E-07,-0.0400006,-7.78E-07,-0.00800057,-7.78E-07,0.0159994,-7.78E-07,0.280001,-7.78E-07,-0.159999,0.017600046
-9.78E-07,-0.006,-9.78E-07,-0.0480006,-7.78E-07,0.0479994,-7.78E-07,-0.0880006,-7.78E-07,-0.0320006,-7.78E-07,0.280001,-7.78E-07,-0.159999,0.00960004
-9.78E-07,0,-9.78E-07,-0.0320006,-7.78E-07,0.0319994,-7.78E-07,-0.104001,-7.78E-07,0.0239994,-7.78E-07,0.200001,-7.78E-07,-0.159999,-0.00160004
-9.77E-07,-0.012,-9.77E-07,0.00799943,-7.77E-07,0.0159994,-7.77E-07,-5.70E-07,-7.77E-07,-0.0240006,-7.77E-07,0.160001,-7.77E-07,-0.199999,-0.009599954
-9.77E-07,0.002,-9.77E-07,0.0319994,-7.77E-07,0.0639994,-7.77E-07,-0.0800006,-7.77E-07,0.0399994,-7.77E-07,0.560001,-7.77E-07,-0.0399987,0.1088001
-9.76E-07,-0.004,-9.76E-07,0.0239994,-7.76E-07,0.0479994,-7.76E-07,-0.0720006,-7.76E-07,-0.0400006,-7.76E-07,0.200001,-7.76E-07,0.0400013,0.0352001
-9.76E-07,-0.004,-9.76E-07,-0.0640006,-7.76E-07,0.0879994,-7.76E-07,-0.0480006,-7.76E-07,0.0239994,-7.76E-07,0.240001,-7.76E-07,-0.239999,0.01280004
-9.76E-07,-0.01,-9.76E-07,-0.0400006,-7.76E-07,0.0479994,-7.76E-07,0.0159994,-7.76E-07,-5.70E-07,-7.76E-07,0.280001,-7.76E-07,-0.399999,-0.011199954
-9.75E-07,-0.002,-9.75E-07,-0.0400006,-7.75E-07,0.119999,-7.75E-07,0.0719994,-7.75E-07,-0.00800057,-7.75E-07,0.120001,-7.75E-07,-0.159999,0.028799966
-9.75E-07,-0.008,-9.75E-07,-0.0880006,-7.75E-07,0.0639994,-7.75E-07,-0.0640006,-7.75E-07,-0.0480006,-7.75E-07,0.160001,-7.75E-07,-0.0799987,0.0064001
-9.74E-07,-0.004,-9.74E-07,0.00799943,-7.74E-07,0.0399994,-7.74E-07,-0.0720006,-7.74E-07,-0.0240006,-7.74E-07,0.360001,-7.74E-07,-0.119999,0.03680004
-9.74E-07,-0.012,-9.74E-07,-0.104001,-7.74E-07,0.127999,-7.74E-07,-0.0160006,-7.74E-07,0.0159994,-7.74E-07,0.400001,-7.74E-07,-0.279999,0.04959996
-9.74E-07,0,-9.74E-07,0.0399994,-7.74E-07,0.0799994,-7.74E-07,-5.70E-07,-7.74E-07,0.0239994,-7.74E-07,0.320001,-7.74E-07,-0.159999,0.052800046
-9.73E-07,0.002,-9.73E-07,-0.0320006,-7.73E-07,0.0319994,-7.73E-07,0.0639994,-7.73E-07,0.0239994,-7.73E-07,0.280001,-7.73E-07,-0.159999,0.04800004
-9.73E-07,-0.002,-9.73E-07,-0.0560006,-7.73E-07,0.00799943,-7.73E-07,-0.0320006,-7.73E-07,0.0879994,-7.73E-07,0.320001,-7.73E-07,-0.239999,0.028800046
-9.72E-07,0,-9.72E-07,-0.0160006,-7.72E-07,-0.00800057,-7.72E-07,-0.0320006,-7.72E-07,-0.0400006,-7.72E-07,0.280001,-7.72E-07,-0.279999,-0.015999954
-9.72E-07,0.002,-9.72E-07,-0.0240006,-7.72E-07,-0.0480006,-7.72E-07,-0.0480006,-7.72E-07,0.0399994,-7.72E-07,0.400001,-7.72E-07,-0.199999,0.02880004
-9.72E-07,0,-9.72E-07,-0.0560006,-7.72E-07,-0.0240006,-7.72E-07,-0.0480006,-7.72E-07,0.0479994,-7.72E-07,0.320001,-7.72E-07,1.34E-06,0.059200108
-9.71E-07,0.008,-9.71E-07,-0.0480006,-7.71E-07,0.0719994,-7.71E-07,-0.0240006,-7.71E-07,0.0239994,-7.71E-07,0.200001,-7.71E-07,-0.199999,0.01440004
-9.71E-07,0.004,-9.71E-07,-0.00800057,-7.71E-07,0.0799994,-7.71E-07,-0.0320006,-7.71E-07,0.0479994,-7.71E-07,0.0800013,-7.71E-07,-0.319999,-0.0287999
-9.70E-07,0.006,-9.70E-07,0.00799943,-7.70E-07,0.00799943,-7.70E-07,0.00799943,-7.70E-07,-0.0240006,-7.70E-07,0.320001,-7.70E-07,-0.0399987,0.054400112
-9.70E-07,0.004,-9.70E-07,-0.0640006,-7.70E-07,0.0879994,-7.70E-07,-0.0400006,-7.70E-07,0.0799994,-7.70E-07,0.320001,-7.70E-07,-0.199999,0.04960004
-9.70E-07,-0.002,-9.70E-07,-5.70E-07,-7.70E-07,0.0559994,-7.70E-07,-0.0240006,-7.70E-07,0.0479994,-7.70E-07,0.120001,-7.70E-07,-0.199999,4E-08
-9.69E-07,-0.01,-9.69E-07,-0.0400006,-7.69E-07,0.00799943,-7.69E-07,-0.0480006,-7.69E-07,-0.0400006,-7.69E-07,-0.0399987,-7.69E-07,-0.319999,-0.087999894
-9.69E-07,0.006,-9.69E-07,-0.0880006,-7.69E-07,0.0879994,-7.69E-07,0.00799943,-7.69E-07,0.0799994,-7.69E-07,0.160001,-7.69E-07,-0.159999,0.035200046
-9.68E-07,-0.004,-9.68E-07,-0.0400006,-7.68E-07,0.143999,-7.68E-07,-0.0240006,-7.68E-07,0.00799943,-7.68E-07,0.200001,-7.68E-07,-0.239999,0.017599966
-9.68E-07,0.002,-9.68E-07,0.00799943,-7.68E-07,0.0559994,-7.68E-07,-5.70E-07,-7.68E-07,0.0399994,-7.68E-07,0.240001,-7.68E-07,-0.159999,0.035200046
-9.68E-07,-0.004,-9.68E-07,-0.0160006,-7.68E-07,0.0639994,-7.68E-07,-0.0640006,-7.68E-07,-0.0480006,-7.68E-07,0.240001,-7.68E-07,-0.359999,-0.03359996
-9.67E-07,0.012,-9.67E-07,0.00799943,-7.67E-07,-0.0160006,-7.67E-07,-0.0720006,-7.67E-07,0.00799943,-7.67E-07,0.360001,-7.67E-07,-0.159999,0.024000046
-9.67E-07,-0.006,-9.67E-07,-0.0640006,-7.67E-07,-5.70E-07,-7.67E-07,0.0159994,-7.67E-07,-0.0560006,-7.67E-07,0.200001,-7.67E-07,-0.239999,-0.015999954
-9.66E-07,0.004,-9.66E-07,-0.0160006,-7.66E-07,-0.0160006,-7.66E-07,-0.0720006,-7.66E-07,0.00799943,-7.66E-07,0.240001,-7.66E-07,-0.279999,-0.023999954
-9.66E-07,-0.004,-9.66E-07,0.0159994,-7.66E-07,-0.0160006,-7.66E-07,0.0239994,-7.66E-07,-0.00800057,-7.66E-07,0.120001,-7.66E-07,-0.439999,-0.063999954
-9.66E-07,-0.006,-9.66E-07,-0.00800057,-7.66E-07,0.0559994,-7.66E-07,-0.0400006,-7.66E-07,-0.0160006,-7.66E-07,0.160001,-7.66E-07,-0.159999,4E-08
-9.65E-07,-0.002,-9.65E-07,-0.0160006,-7.65E-07,-0.00800057,-7.65E-07,-0.0320006,-7.65E-07,0.0159994,-7.65E-07,0.240001,-7.65E-07,-0.119999,0.019200046
-9.65E-07,-0.002,-9.65E-07,-5.70E-07,-7.65E-07,-0.0480006,-7.65E-07,-5.70E-07,-7.65E-07,0.0159994,-7.65E-07,0.200001,-7.65E-07,-0.119999,0.009600046
-9.64E-07,-0.004,-9.64E-07,-0.00800057,-7.64E-07,-0.00800057,-7.64E-07,-0.0560006,-7.64E-07,-0.0480006,-7.64E-07,0.120001,-7.64E-07,-0.559999,-0.110399954
-9.64E-07,0.002,-9.64E-07,0.00799943,-7.64E-07,-0.00800057,-7.64E-07,-0.0400006,-7.64E-07,0.0559994,-7.64E-07,0.200001,-7.64E-07,-0.239999,-0.006399954
-9.64E-07,0.002,-9.64E-07,-0.0320006,-7.64E-07,0.00799943,-7.64E-07,-0.0240006,-7.64E-07,-0.0160006,-7.64E-07,0.0800013,-7.64E-07,-0.159999,-0.022399894
-9.63E-07,-0.002,-9.63E-07,0.0319994,-7.63E-07,0.0159994,-7.63E-07,-0.0160006,-7.63E-07,0.0159994,-7.63E-07,0.200001,-7.63E-07,-0.319999,-0.02079996
-9.63E-07,0,-9.63E-07,0.0479994,-7.63E-07,0.0399994,-7.63E-07,0.0319994,-7.63E-07,-0.00800057,-7.63E-07,0.360001,-7.63E-07,-0.399999,0.004800046
-9.62E-07,0.002,-9.62E-07,0.00799943,-7.62E-07,0.0959994,-7.62E-07,-0.0320006,-7.62E-07,0.0319994,-7.62E-07,0.280001,-7.62E-07,-0.159999,0.04320004
-9.62E-07,0,-9.62E-07,0.0239994,-7.62E-07,0.0399994,-7.62E-07,-0.0400006,-7.62E-07,-0.0320006,-7.62E-07,0.240001,-7.62E-07,-0.279999,-0.01439996
-9.62E-07,0.004,-9.62E-07,-0.00800057,-7.62E-07,0.00799943,-7.62E-07,-5.70E-07,-7.62E-07,-0.00800057,-7.62E-07,0.120001,-7.62E-07,-0.319999,-0.039999942
-9.61E-07,0.002,-9.61E-07,0.0239994,-7.61E-07,-5.70E-07,-7.61E-07,-0.0480006,-7.61E-07,-0.0240006,-7.61E-07,0.320001,-7.61E-07,-0.279999,-0.006399954
-9.61E-07,0.002,-9.61E-07,0.00799943,-7.61E-07,0.0879994,-7.61E-07,0.0159994,-7.61E-07,-5.70E-07,-7.61E-07,0.440001,-7.61E-07,-0.119999,0.084800046
