time1,Diode,time2,PCD3_B,time3,PCD1,time4,PCD2,time5,PCD3,time6,PCD1_B,time7,PCD2_B
-1.39E-06,0.02,-1.39E-06,0.00240008,-7.78E-07,7.80E-08,-7.78E-07,-0.00559992,-7.78E-07,0.0152001,-7.78E-07,0.0139999,-7.78E-07,0.0319999
-1.39E-06,-0.03,-1.39E-06,0.00400008,-7.78E-07,-0.00159992,-7.78E-07,-0.00559992,-7.78E-07,0.00880008,-7.78E-07,0.0139999,-7.78E-07,0.0179999
-1.39E-06,-0.01,-1.39E-06,0.00320008,-7.78E-07,0.000800078,-7.78E-07,-0.00479992,-7.78E-07,0.0152001,-7.78E-07,0.00399986,-7.78E-07,0.0239999
-1.39E-06,0,-1.39E-06,-0.00159992,-7.77E-07,0.00400008,-7.77E-07,-0.00719992,-7.77E-07,0.00880008,-7.77E-07,0.0139999,-7.77E-07,0.0139999
-1.39E-06,-0.02,-1.39E-06,0.00480008,-7.77E-07,-0.000799922,-7.77E-07,-0.00399992,-7.77E-07,0.0136001,-7.77E-07,0.0119999,-7.77E-07,0.0239999
-1.38E-06,-0.01,-1.38E-06,0.00160008,-7.76E-07,-0.0103999,-7.76E-07,-0.00479992,-7.76E-07,0.0128001,-7.76E-07,0.0119999,-7.76E-07,0.0239999
-1.38E-06,0.03,-1.38E-06,0.00320008,-7.76E-07,-0.00479992,-7.76E-07,-0.00479992,-7.76E-07,0.00560008,-7.76E-07,0.0139999,-7.76E-07,0.0239999
-1.38E-06,-0.02,-1.38E-06,-0.00159992,-7.76E-07,-0.00159992,-7.76E-07,-0.00719992,-7.76E-07,0.0152001,-7.76E-07,0.0139999,-7.76E-07,0.0119999
-1.38E-06,-0.03,-1.38E-06,7.80E-08,-7.75E-07,0.00160008,-7.75E-07,-0.00559992,-7.75E-07,0.00880008,-7.75E-07,0.0139999,-7.75E-07,0.0199999
-1.38E-06,-0.01,-1.38E-06,7.80E-08,-7.75E-07,-0.00799992,-7.75E-07,0.000800078,-7.75E-07,0.0136001,-7.75E-07,0.00999986,-7.75E-07,0.0179999
-1.37E-06,-0.01,-1.37E-06,-0.00159992,-7.74E-07,-0.00479992,-7.74E-07,-0.00559992,-7.74E-07,0.0128001,-7.74E-07,0.0119999,-7.74E-07,0.0299999
-1.37E-06,-0.03,-1.37E-06,-0.00159992,-7.74E-07,-0.00159992,-7.74E-07,-0.00639992,-7.74E-07,0.00720008,-7.74E-07,0.00799986,-7.74E-07,0.0219999
-1.37E-06,-0.06,-1.37E-06,0.00560008,-7.74E-07,-0.00559992,-7.74E-07,-0.00319992,-7.74E-07,0.0136001,-7.74E-07,0.0159999,-7.74E-07,0.0179999
-1.37E-06,0.05,-1.37E-06,0.00720008,-7.73E-07,-0.00239992,-7.73E-07,-0.00399992,-7.73E-07,0.00480008,-7.73E-07,0.0119999,-7.73E-07,0.0219999
-1.37E-06,0.04,-1.37E-06,-0.000799922,-7.73E-07,0.00240008,-7.73E-07,-0.00799992,-7.73E-07,0.00880008,-7.73E-07,0.0159999,-7.73E-07,0.0279999
-1.36E-06,0.05,-1.36E-06,7.80E-08,-7.72E-07,0.000800078,-7.72E-07,-0.00479992,-7.72E-07,0.00960008,-7.72E-07,0.0239999,-7.72E-07,0.0219999
-1.36E-06,0.05,-1.36E-06,0.00320008,-7.72E-07,-0.00719992,-7.72E-07,-0.00559992,-7.72E-07,0.00800008,-7.72E-07,0.0139999,-7.72E-07,0.0199999
-1.36E-06,0.03,-1.36E-06,0.00240008,-7.72E-07,0.00160008,-7.72E-07,-0.00399992,-7.72E-07,0.0104001,-7.72E-07,0.0179999,-7.72E-07,0.0219999
-1.36E-06,0.01,-1.36E-06,0.00160008,-7.71E-07,-0.000799922,-7.71E-07,-0.0119999,-7.71E-07,0.0128001,-7.71E-07,0.0119999,-7.71E-07,0.0279999
-1.36E-06,0,-1.36E-06,0.00880008,-7.71E-07,0.00240008,-7.71E-07,-0.00239992,-7.71E-07,0.0144001,-7.71E-07,0.00999986,-7.71E-07,0.0199999
-1.35E-06,0.04,-1.35E-06,0.00400008,-7.70E-07,0.000800078,-7.70E-07,-0.00959992,-7.70E-07,0.0136001,-7.70E-07,0.0119999,-7.70E-07,0.0279999
-1.35E-06,0.02,-1.35E-06,0.00160008,-7.70E-07,-0.000799922,-7.70E-07,-0.00719992,-7.70E-07,0.0128001,-7.70E-07,0.00999986,-7.70E-07,0.0279999
-1.35E-06,0.08,-1.35E-06,0.0112001,-7.70E-07,-0.000799922,-7.70E-07,-0.00399992,-7.70E-07,0.0120001,-7.70E-07,0.0239999,-7.70E-07,0.0279999
-1.35E-06,0,-1.35E-06,0.00800008,-7.69E-07,-0.000799922,-7.69E-07,-0.0151999,-7.69E-07,0.00880008,-7.69E-07,0.00999986,-7.69E-07,0.0139999
-1.35E-06,0.02,-1.35E-06,0.00880008,-7.69E-07,-0.000799922,-7.69E-07,-0.00879992,-7.69E-07,0.0160001,-7.69E-07,0.0119999,-7.69E-07,0.0219999
-1.34E-06,-0.01,-1.34E-06,0.00560008,-7.68E-07,0.00400008,-7.68E-07,-0.00719992,-7.68E-07,0.0176001,-7.68E-07,0.0139999,-7.68E-07,0.0279999
-1.34E-06,-0.02,-1.34E-06,0.00240008,-7.68E-07,0.00480008,-7.68E-07,-0.00159992,-7.68E-07,0.00880008,-7.68E-07,0.0119999,-7.68E-07,0.0179999
-1.34E-06,0.01,-1.34E-06,-0.00479992,-7.68E-07,7.80E-08,-7.68E-07,-0.00639992,-7.68E-07,0.0192001,-7.68E-07,0.0159999,-7.68E-07,0.0179999
-1.34E-06,-0.01,-1.34E-06,7.80E-08,-7.67E-07,-0.00319992,-7.67E-07,-0.00719992,-7.67E-07,0.00800008,-7.67E-07,0.0119999,-7.67E-07,0.0159999
-1.34E-06,0.04,-1.34E-06,0.00160008,-7.67E-07,0.00480008,-7.67E-07,-0.00639992,-7.67E-07,0.00960008,-7.67E-07,0.00799986,-7.67E-07,0.0239999
-1.33E-06,0.01,-1.33E-06,0.00400008,-7.66E-07,-0.00239992,-7.66E-07,-0.00399992,-7.66E-07,0.00480008,-7.66E-07,0.0139999,-7.66E-07,0.0219999
-1.33E-06,0.03,-1.33E-06,0.00240008,-7.66E-07,0.000800078,-7.66E-07,-0.00239992,-7.66E-07,0.00720008,-7.66E-07,0.0119999,-7.66E-07,0.0279999
-1.33E-06,-0.05,-1.33E-06,0.00320008,-7.66E-07,-0.00879992,-7.66E-07,0.00160008,-7.66E-07,0.0120001,-7.66E-07,0.00399986,-7.66E-07,0.0279999
